,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_　,得票数_ありが党,得票数_さやま維新の会,得票数_しょぼい政党,得票数_まずは議員と役人の高額給与をカットし、市民サービス向上への財源を確保する会,得票数_みんなの党,得票数_フレッシュ八尾,得票数_介護の党,得票数_令和泉州,得票数_公明党,得票数_公民,得票数_吹田いきいき市民ネットワーク,得票数_吹田・維新の会,得票数_吹田新選会,得票数_四條畷維新の会,得票数_国民新党,得票数_国民民主党,得票数_地域政党ええねん藤井寺議員報酬半減,得票数_大東維新の会,得票数_大阪再生ネットワーク,得票数_大阪狭山維新の会,得票数_大阪維新 ,得票数_大阪維新の会,得票数_大阪維新の会　四条畷,得票数_大阪維新の会　箕面,得票数_大阪維新の会いばらき,得票数_大阪維新の会高槻・島本,得票数_市役所を民・営・化する会,得票数_市民ファーストの会,得票数_幸福実現党,得票数_新社会党,得票数_日本デザイン連,得票数_日本共産党,得票数_日本労働党,得票数_日本第一党,得票数_日本維新の会,得票数_東大阪新風会,得票数_次世代の党,得票数_民主党,得票数_民進党,得票数_減税日本,得票数_災害に強い街をつくる会,得票数_無所属,得票数_社会党,得票数_社会民主党,得票数_立憲民主党,得票数_維新の会東大阪,得票数_維新政党・新風,得票数_緑の党 グリーンズジャパン,得票数_緑の党グリーンズジャパン,得票数_自由党,得票数_自由民主党,得票数_西成大阪維新の会,得票数_見張り番、東大阪,得票数_闘う改革の会 大阪,得票数_高槻ご意見番,得票数_高槻維新の会,得票数_高槻繁盛連,得票数_龍馬プロジェクトx吹田新撰会,得票数_sum_v,得票率_NHKから国民を守る党,得票率_　,得票率_ありが党,得票率_さやま維新の会,得票率_しょぼい政党,得票率_まずは議員と役人の高額給与をカットし、市民サービス向上への財源を確保する会,得票率_みんなの党,得票率_フレッシュ八尾,得票率_介護の党,得票率_令和泉州,得票率_公明党,得票率_公民,得票率_吹田いきいき市民ネットワーク,得票率_吹田・維新の会,得票率_吹田新選会,得票率_四條畷維新の会,得票率_国民新党,得票率_国民民主党,得票率_地域政党ええねん藤井寺議員報酬半減,得票率_大東維新の会,得票率_大阪再生ネットワーク,得票率_大阪狭山維新の会,得票率_大阪維新 ,得票率_大阪維新の会,得票率_大阪維新の会　四条畷,得票率_大阪維新の会　箕面,得票率_大阪維新の会いばらき,得票率_大阪維新の会高槻・島本,得票率_市役所を民・営・化する会,得票率_市民ファーストの会,得票率_幸福実現党,得票率_新社会党,得票率_日本デザイン連,得票率_日本共産党,得票率_日本労働党,得票率_日本第一党,得票率_日本維新の会,得票率_東大阪新風会,得票率_次世代の党,得票率_民主党,得票率_民進党,得票率_減税日本,得票率_災害に強い街をつくる会,得票率_無所属,得票率_社会党,得票率_社会民主党,得票率_立憲民主党,得票率_維新の会東大阪,得票率_維新政党・新風,得票率_緑の党 グリーンズジャパン,得票率_緑の党グリーンズジャパン,得票率_自由党,得票率_自由民主党,得票率_西成大阪維新の会,得票率_見張り番、東大阪,得票率_闘う改革の会 大阪,得票率_高槻ご意見番,得票率_高槻維新の会,得票率_高槻繁盛連,得票率_龍馬プロジェクトx吹田新撰会,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_　,一人あたり得票率_ありが党,一人あたり得票率_さやま維新の会,一人あたり得票率_しょぼい政党,一人あたり得票率_まずは議員と役人の高額給与をカットし、市民サービス向上への財源を確保する会,一人あたり得票率_みんなの党,一人あたり得票率_フレッシュ八尾,一人あたり得票率_介護の党,一人あたり得票率_令和泉州,一人あたり得票率_公明党,一人あたり得票率_公民,一人あたり得票率_吹田いきいき市民ネットワーク,一人あたり得票率_吹田・維新の会,一人あたり得票率_吹田新選会,一人あたり得票率_四條畷維新の会,一人あたり得票率_国民新党,一人あたり得票率_国民民主党,一人あたり得票率_地域政党ええねん藤井寺議員報酬半減,一人あたり得票率_大東維新の会,一人あたり得票率_大阪再生ネットワーク,一人あたり得票率_大阪狭山維新の会,一人あたり得票率_大阪維新 ,一人あたり得票率_大阪維新の会,一人あたり得票率_大阪維新の会　四条畷,一人あたり得票率_大阪維新の会　箕面,一人あたり得票率_大阪維新の会いばらき,一人あたり得票率_大阪維新の会高槻・島本,一人あたり得票率_市役所を民・営・化する会,一人あたり得票率_市民ファーストの会,一人あたり得票率_幸福実現党,一人あたり得票率_新社会党,一人あたり得票率_日本デザイン連,一人あたり得票率_日本共産党,一人あたり得票率_日本労働党,一人あたり得票率_日本第一党,一人あたり得票率_日本維新の会,一人あたり得票率_東大阪新風会,一人あたり得票率_次世代の党,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_減税日本,一人あたり得票率_災害に強い街をつくる会,一人あたり得票率_無所属,一人あたり得票率_社会党,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の会東大阪,一人あたり得票率_維新政党・新風,一人あたり得票率_緑の党 グリーンズジャパン,一人あたり得票率_緑の党グリーンズジャパン,一人あたり得票率_自由党,一人あたり得票率_自由民主党,一人あたり得票率_西成大阪維新の会,一人あたり得票率_見張り番、東大阪,一人あたり得票率_闘う改革の会 大阪,一人あたり得票率_高槻ご意見番,一人あたり得票率_高槻維新の会,一人あたり得票率_高槻繁盛連,一人あたり得票率_龍馬プロジェクトx吹田新撰会,立候補者数_NHKから国民を守る党,立候補者数_　,立候補者数_ありが党,立候補者数_さやま維新の会,立候補者数_しょぼい政党,立候補者数_まずは議員と役人の高額給与をカットし、市民サービス向上への財源を確保する会,立候補者数_みんなの党,立候補者数_フレッシュ八尾,立候補者数_介護の党,立候補者数_令和泉州,立候補者数_公明党,立候補者数_公民,立候補者数_吹田いきいき市民ネットワーク,立候補者数_吹田・維新の会,立候補者数_吹田新選会,立候補者数_四條畷維新の会,立候補者数_国民新党,立候補者数_国民民主党,立候補者数_地域政党ええねん藤井寺議員報酬半減,立候補者数_大東維新の会,立候補者数_大阪再生ネットワーク,立候補者数_大阪狭山維新の会,立候補者数_大阪維新 ,立候補者数_大阪維新の会,立候補者数_大阪維新の会　四条畷,立候補者数_大阪維新の会　箕面,立候補者数_大阪維新の会いばらき,立候補者数_大阪維新の会高槻・島本,立候補者数_市役所を民・営・化する会,立候補者数_市民ファーストの会,立候補者数_幸福実現党,立候補者数_新社会党,立候補者数_日本デザイン連,立候補者数_日本共産党,立候補者数_日本労働党,立候補者数_日本第一党,立候補者数_日本維新の会,立候補者数_東大阪新風会,立候補者数_次世代の党,立候補者数_民主党,立候補者数_民進党,立候補者数_減税日本,立候補者数_災害に強い街をつくる会,立候補者数_無所属,立候補者数_社会党,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の会東大阪,立候補者数_維新政党・新風,立候補者数_緑の党 グリーンズジャパン,立候補者数_緑の党グリーンズジャパン,立候補者数_自由党,立候補者数_自由民主党,立候補者数_西成大阪維新の会,立候補者数_見張り番、東大阪,立候補者数_闘う改革の会 大阪,立候補者数_高槻ご意見番,立候補者数_高槻維新の会,立候補者数_高槻繁盛連,立候補者数_龍馬プロジェクトx吹田新撰会,当選者数_NHKから国民を守る党,当選者数_　,当選者数_ありが党,当選者数_さやま維新の会,当選者数_しょぼい政党,当選者数_まずは議員と役人の高額給与をカットし、市民サービス向上への財源を確保する会,当選者数_みんなの党,当選者数_フレッシュ八尾,当選者数_介護の党,当選者数_令和泉州,当選者数_公明党,当選者数_公民,当選者数_吹田いきいき市民ネットワーク,当選者数_吹田・維新の会,当選者数_吹田新選会,当選者数_四條畷維新の会,当選者数_国民新党,当選者数_国民民主党,当選者数_地域政党ええねん藤井寺議員報酬半減,当選者数_大東維新の会,当選者数_大阪再生ネットワーク,当選者数_大阪狭山維新の会,当選者数_大阪維新 ,当選者数_大阪維新の会,当選者数_大阪維新の会　四条畷,当選者数_大阪維新の会　箕面,当選者数_大阪維新の会いばらき,当選者数_大阪維新の会高槻・島本,当選者数_市役所を民・営・化する会,当選者数_市民ファーストの会,当選者数_幸福実現党,当選者数_新社会党,当選者数_日本デザイン連,当選者数_日本共産党,当選者数_日本労働党,当選者数_日本第一党,当選者数_日本維新の会,当選者数_東大阪新風会,当選者数_次世代の党,当選者数_民主党,当選者数_民進党,当選者数_減税日本,当選者数_災害に強い街をつくる会,当選者数_無所属,当選者数_社会党,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の会東大阪,当選者数_維新政党・新風,当選者数_緑の党 グリーンズジャパン,当選者数_緑の党グリーンズジャパン,当選者数_自由党,当選者数_自由民主党,当選者数_西成大阪維新の会,当選者数_見張り番、東大阪,当選者数_闘う改革の会 大阪,当選者数_高槻ご意見番,当選者数_高槻維新の会,当選者数_高槻繁盛連,当選者数_龍馬プロジェクトx吹田新撰会
柏原市議会議員補欠選挙（2005年02月13日投票）,柏原市議会議員補欠選挙,大阪府,柏原市,20050213.0,2005.0,2.0,13.0,20050206.0,54.64,3.0,4.0,1.3333333333333333,60075.0,,,-1100.0,その他,,,,,柏原市議会議員補欠選挙（2005年02月13日投票）,1.0,4.0,3.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,30501.0,2.0,44.5,6.689544080129826,37.0,38.5,44.0,50.0,53.0,47.0,5.887840577551898,39.0,44.0,49.0,51.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7180.0,,,,,,,,,,23321.0,,,,,,,,,,,,,,,,,30501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23540211796334545,,,,,,,,,,0.7645978820366546,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23540211796334545,,,,,,,,,,0.25486596067888484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
柏原市議会議員補欠選挙（2009年02月08日投票）,柏原市議会議員補欠選挙,大阪府,柏原市,20090208.0,2009.0,2.0,8.0,20090201.0,43.53,1.0,2.0,2.0,59106.0,,,-969.0,その他,54.64,,,,柏原市議会議員補欠選挙（2009年02月08日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,23734.0,2.0,52.0,3.0,49.0,50.5,52.0,53.5,55.0,55.0,0.0,55.0,55.0,55.0,55.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10787.0,,,,,,,,,,12947.0,,,,,,,,,,,,,,,,,23734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4544956602342631,,,,,,,,,,0.5455043397657369,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4544956602342631,,,,,,,,,,0.5455043397657369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
柏原市議会議員補欠選挙（2013年02月10日投票）,柏原市議会議員補欠選挙,大阪府,柏原市,20130210.0,2013.0,2.0,10.0,20130203.0,無投票,2.0,2.0,1.0,58795.0,,,-311.0,その他,43.53,,,,柏原市議会議員補欠選挙（2013年02月10日投票）,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,2.0,48.5,6.5,42.0,45.25,48.5,51.75,55.0,48.5,6.5,42.0,45.25,48.5,51.75,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
柏原市議会議員補欠選挙（2017年02月12日投票）,柏原市議会議員補欠選挙,大阪府,柏原市,20170212.0,2017.0,2.0,12.0,20170205.0,43.37,1.0,2.0,2.0,58593.0,,,-202.0,任期満了/山本のぶひろ議員の辞職に伴う,,,,,柏原市議会議員補欠選挙（2017年02月12日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,22726.0,1.0,54.0,9.0,45.0,49.5,54.0,58.5,63.0,63.0,0.0,63.0,63.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22726.0,,,,,,,,,,,,,,,,,22726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
柏原市議会議員選挙（2001年09月09日投票）,柏原市議会議員選挙,大阪府,柏原市,20010909.0,2001.0,9.0,9.0,20010902.0,60.1,20.0,25.0,1.25,60068.0,,,,任期満了,,,,,柏原市議会議員選挙（2001年09月09日投票）,1.0,25.0,20.0,1.25,0.0,0.0,0.0,0.2,0.2,0.72,0.28,0.0,0.75,0.25,0.0,0.7426812860566268,0.2573187139433732,,0.04126007144759038,0.03675981627762474,,35757.990000000005,4.0,50.84,9.198608590433665,25.0,48.0,51.0,58.0,68.0,51.9,9.027181176868005,25.0,48.75,51.5,58.25,68.0,,,,,,,,,,,5454.2,,,,,,,,,,,,,,,,,,,,,,,5987.0,,,,,,,,,,22785.79,,,,,,,,,1531.0,,,,,,,,35757.990000000005,,,,,,,,,,,0.15253094483218993,,,,,,,,,,,,,,,,,,,,,,,0.16743111120060158,,,,,,,,,,0.6372223382801997,,,,,,,,,0.042815605687008686,,,,,,,,1.0,,,,,,,,,,,0.050843648277396646,,,,,,,,,,,,,,,,,,,,,,,0.041857777800150396,,,,,,,,,,0.037483666957658805,,,,,,,,,0.042815605687008686,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,17.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,12.0,,,,,,,,,1.0,,,,,,,
柏原市議会議員選挙（2005年09月11日投票）,柏原市議会議員選挙,大阪府,柏原市,20050911.0,2005.0,9.0,11.0,20050904.0,71.9,20.0,23.0,1.15,59953.0,,,-115.0,任期満了,60.1,,,,柏原市議会議員選挙（2005年09月11日投票）,1.0,23.0,20.0,1.15,0.0,0.0,0.0,0.21739130434782608,0.2,0.782608695652174,0.21739130434782608,0.0,0.8,0.2,0.0,0.7941556513067103,0.20584434869328974,,0.04411975840592835,0.04116886973865795,,42324.99,5.0,51.56521739130435,11.556387606772214,25.0,47.5,54.0,58.0,72.0,51.0,12.275992831539126,25.0,46.0,53.0,59.0,72.0,,,,,,,,,,,6311.55,,,,,,,,,,,,,,,,,,,,,,,4585.0,,,,,,1833.0,,,,27147.440000000002,,,,,,,,,2448.0,,,,,,,,42324.990000000005,,,,,,,,,,,0.14912112206051317,,,,,,,,,,,,,,,,,,,,,,,0.1083284366989809,,,,,,0.04330774797584122,,,,0.6414045224818717,,,,,,,,,0.05783817078279285,,,,,,,,1.0,,,,,,,,,,,0.049707040686837727,,,,,,,,,,,,,,,,,,,,,,,0.0361094788996603,,,,,,0.04330774797584122,,,,0.042760301498791446,,,,,,,,,0.05783817078279285,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,15.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,13.0,,,,,,,,,1.0,,,,,,,
柏原市議会議員選挙（2009年08月30日投票）,柏原市議会議員選挙,大阪府,柏原市,20090830.0,2009.0,8.0,30.0,20090823.0,71.52,18.0,20.0,1.1111111111111112,58982.0,,,-971.0,任期満了,71.9,,,,柏原市議会議員選挙（2009年08月30日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.3,0.2777777777777778,0.7,0.2,0.1,0.7222222222222222,0.16666666666666666,0.1111111111111111,0.7381676074685193,0.16760746851932262,0.09422492401215805,0.05272625767632281,0.041901867129830656,0.04711246200607903,41454.0,4.0,52.9,10.46374693883601,29.0,48.5,54.5,58.0,70.0,53.611111111111114,10.419740287277845,29.0,49.5,55.0,58.0,70.0,,,,,,,,,,,6851.0,,,,,,,,,,,,,,,,,,,,,,,4335.0,,,,,,,,,,23114.0,,,,,,,,,7154.0,,,,,,,,41454.0,,,,,,,,,,,0.16526752544989626,,,,,,,,,,,,,,,,,,,,,,,0.10457374439137357,,,,,,,,,,0.55758189800743,,,,,,,,,0.17257683215130024,,,,,,,,1.0,,,,,,,,,,,0.05508917514996542,,,,,,,,,,,,,,,,,,,,,,,0.052286872195686784,,,,,,,,,,0.04289091523134077,,,,,,,,,0.08628841607565012,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,13.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,11.0,,,,,,,,,2.0,,,,,,,
柏原市議会議員選挙（2013年09月08日投票）,柏原市議会議員選挙,大阪府,柏原市,20130908.0,2013.0,9.0,8.0,20130901.0,53.17,17.0,23.0,1.3529411764705883,,,,,任期満了,71.52,,,,柏原市議会議員選挙（2013年09月08日投票）,1.0,23.0,17.0,1.3529411764705883,0.0,0.0,0.0,0.30434782608695654,0.35294117647058826,0.6521739130434783,0.21739130434782608,0.13043478260869565,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.5993661856614639,0.2618948987271359,0.13873891561140014,0.03995774571076426,0.05237897974542718,0.04624630520380005,30561.0,4.0,53.391304347826086,11.331906207636768,33.0,45.0,55.0,60.5,74.0,51.411764705882355,11.334791954443586,33.0,42.0,51.0,56.0,74.0,,,,,,,,,,,4322.0,,,,,,,,,,,,,,,,,,,,,,,2851.23,,,,,,,,,,17629.77,,,,,,,,,5758.0,,,,,,,,30561.0,,,,,,,,,,,0.14142207388501685,,,,,,,,,,,,,,,,,,,,,,,0.0932963581034652,,,,,,,,,,0.5768715028958477,,,,,,,,,0.1884100651156703,,,,,,,,1.0,,,,,,,,,,,0.047140691295005616,,,,,,,,,,,,,,,,,,,,,,,0.0466481790517326,,,,,,,,,,0.0412051073497034,,,,,,,,,0.047102516278917574,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,14.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,9.0,,,,,,,,,3.0,,,,,,,
柏原市議会議員選挙（2017年09月10日投票）,柏原市議会議員選挙,大阪府,柏原市,20170910.0,2017.0,9.0,10.0,20170903.0,50.32,16.0,21.0,1.3125,58345.0,,,,任期満了,53.17,,,,柏原市議会議員選挙（2017年09月10日投票）,1.0,21.0,16.0,1.3125,0.0,0.0,0.0,0.3333333333333333,0.375,0.5714285714285714,0.3333333333333333,0.09523809523809523,0.75,0.1875,0.0625,0.6259121575106705,0.30892881729312954,0.06515902519619991,0.052159346459222544,0.044132688184732795,0.032579512598099956,29052.0,0.0,51.714285714285715,11.204348038417335,33.0,42.0,52.0,60.0,75.0,53.25,9.182183836103478,37.0,45.0,54.5,60.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
池田市議会議員選挙（2007年04月22日投票）,池田市議会議員選挙,大阪府,池田市,20070422.0,2007.0,4.0,22.0,20070415.0,49.46,24.0,26.0,1.0833333333333333,80718.0,,,,任期満了,,,,,池田市議会議員選挙（2007年04月22日投票）,1.0,26.0,24.0,1.0833333333333333,0.0,0.0,0.0,0.23076923076923078,0.20833333333333334,0.7307692307692307,0.2692307692307692,0.0,0.7916666666666666,0.20833333333333334,0.0,0.8022245924120067,0.1977754075879933,,0.042222346969052985,0.028253629655427614,,39378.0,5.0,55.46153846153846,8.436326074372428,29.0,53.0,56.0,61.0,66.0,55.5,8.774964387392123,29.0,52.5,57.0,61.5,66.0,,,,,,,,,,,7390.0,,,,,,,,,,,,,,,,,,,,,,,6080.0,,,,,,6989.0,,,,13998.0,,,,,,,,,4921.0,,,,,,,,39378.0,,,,,,,,,,,0.18766824114988065,,,,,,,,,,,,,,,,,,,,,,,0.15440093453197218,,,,,,0.17748489004012394,,,,0.35547767789120827,,,,,,,,,0.12496825638681497,,,,,,,,1.0,,,,,,,,,,,0.04691706028747016,,,,,,,,,,,,,,,,,,,,,,,0.030880186906394436,,,,,,0.05916163001337465,,,,0.032316152535564385,,,,,,,,,0.041656085462271654,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,3.0,,,,11.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,3.0,,,,9.0,,,,,,,,,3.0,,,,,,,
池田市議会議員選挙（2011年04月24日投票）,池田市議会議員選挙,大阪府,池田市,20110424.0,2011.0,4.0,24.0,20110417.0,51.63,23.0,28.0,1.2173913043478262,82547.0,,,1829.0,任期満了,49.46,,,,池田市議会議員選挙（2011年04月24日投票）,1.0,28.0,23.0,1.2173913043478262,0.0,0.0,0.0,0.21428571428571427,0.08695652173913043,0.7857142857142857,0.21428571428571427,0.0,0.8260869565217391,0.17391304347826086,0.0,0.8214482477782835,0.17855175222171654,,0.03733855671719471,0.02975862537028609,,41747.0,5.0,,,,,,,,56.78260869565217,10.060497531733276,33.0,51.5,58.0,64.5,70.0,,,,,,,,,,,7510.65,,,,,,,,,,,,,,,,,,,,,,,5444.35,,,,,,6519.0,,,,14643.0,,,,,,,,,7630.0,,,,,,,,41747.0,,,,,,,,,,,0.17990873595707474,,,,,,,,,,,,,,,,,,,,,,,0.13041296380578246,,,,,,0.15615493328861954,,,,0.3507557429276355,,,,,,,,,0.18276762402088773,,,,,,,,1.0,,,,,,,,,,,0.044977183989268685,,,,,,,,,,,,,,,,,,,,,,,0.026082592761156494,,,,,,0.05205164442953985,,,,0.029229645243969624,,,,,,,,,0.04569190600522193,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,3.0,,,,12.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,,9.0,,,,,,,,,4.0,,,,,,,
池田市議会議員選挙（2015年04月26日投票）,池田市議会議員選挙,大阪府,池田市,20150426.0,2015.0,4.0,26.0,20150419.0,51.76,22.0,32.0,1.4545454545454546,81315.0,,,-1232.0,任期満了,51.63,,,,池田市議会議員選挙（2015年04月26日投票）,1.0,32.0,22.0,1.4545454545454546,0.0,0.0,0.0,0.0625,0.09090909090909091,0.5625,0.40625,0.03125,0.5454545454545454,0.4090909090909091,0.045454545454545456,0.526813490822488,0.44116745651807837,0.032019052659433715,0.029267416156804886,0.03393595819369834,0.032019052659433715,41569.0,7.0,54.5,11.845357740482134,30.0,42.75,54.5,63.25,74.0,55.72727272727273,10.888617151460254,35.0,45.0,58.5,63.75,72.0,,,,,,,,,,,5220.0,,,,,,,,,,,,,7555.0,,,,,,,,,,4690.889999999999,,,,,,3261.0,,,,14603.0,,,,,,,,,5990.11,,,249.0,,,,,41569.0,,,,,,,,,,,0.12557434626765138,,,,,,,,,,,,,0.18174601265366017,,,,,,,,,,0.11284587072096994,,,,,,0.07844788183502129,,,,0.3512954365031634,,,,,,,,,0.14410041136423776,,,0.005990040655296014,,,,,1.0,,,,,,,,,,,0.04185811542255046,,,,,,,,,,,,,0.060582004217886724,,,,,,,,,,0.028211467680242484,,,,,,0.03922394091751064,,,,0.025092531178797388,,,,,,,,,0.028820082272847554,,,0.005990040655296014,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,4.0,,,,,,2.0,,,,14.0,,,,,,,,,5.0,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,,,,2.0,,,,7.0,,,,,,,,,4.0,,,0.0,,,,
