,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_公明党,得票数_国民民主党,得票数_幸福実現党,得票数_日本共産党,得票数_日本維新の会,得票数_次世代の党,得票数_民主党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_維新政党・新風,得票数_自由民主党,得票数_sum_v,得票率_公明党,得票率_国民民主党,得票率_幸福実現党,得票率_日本共産党,得票率_日本維新の会,得票率_次世代の党,得票率_民主党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_維新政党・新風,得票率_自由民主党,得票率_sum_v,一人あたり得票率_公明党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産党,一人あたり得票率_日本維新の会,一人あたり得票率_次世代の党,一人あたり得票率_民主党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_維新政党・新風,一人あたり得票率_自由民主党,立候補者数_公明党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_日本共産党,立候補者数_日本維新の会,立候補者数_次世代の党,立候補者数_民主党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_維新政党・新風,立候補者数_自由民主党,当選者数_公明党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_日本共産党,当選者数_日本維新の会,当選者数_次世代の党,当選者数_民主党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_維新政党・新風,当選者数_自由民主党
美浜町議会議員選挙（2011年02月06日投票）,美浜町議会議員選挙,和歌山県,美浜町,20110206.0,2011.0,2.0,6.0,20110201.0,82.75,10.0,11.0,1.1,6680.0,,,-148.0,任期満了,79.2,,,,美浜町議会議員選挙（2011年02月06日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.7,0.2,0.1,0.7233179893205671,0.19677039219296627,0.07991161848646658,0.09041474866507089,0.09838519609648314,0.07991161848646658,5431.0,2.0,,,,,,,,,,,,,,,,,,415.0,,,,5016.0,,,,,,5431.0,,,,0.07641318357576873,,,,0.9235868164242312,,,,,,1.0,,,,0.07641318357576873,,,,0.09235868164242313,,,,,,,,,1.0,,,,10.0,,,,,,,,,1.0,,,,9.0,,,,,
美浜町議会議員選挙（2015年02月08日投票）,美浜町議会議員選挙,和歌山県,美浜町,20150208.0,2015.0,2.0,8.0,20150203.0,80.4,10.0,12.0,1.2,,,,,任期満了,82.75,,,,美浜町議会議員選挙（2015年02月08日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.16666666666666666,0.2,0.5833333333333334,0.4166666666666667,0.0,0.6,0.4,0.0,0.5446749102512963,0.4553250897487036,,0.0778107014644709,0.09106501794974073,,5014.0,2.0,59.666666666666664,13.053309499467515,32.0,50.5,63.0,66.75,82.0,56.5,11.655470818461174,32.0,49.5,59.5,65.5,73.0,,,,482.0,,,,4532.0,,,,,,5014.0,,,,0.09613083366573594,,,,0.9038691663342641,,,,,,1.0,,,,0.09613083366573594,,,,0.08216992421220583,,,,,,,,,1.0,,,,11.0,,,,,,,,,1.0,,,,9.0,,,,,
美浜町議会議員選挙（2019年02月10日投票）,美浜町議会議員選挙,和歌山県,美浜町,20190210.0,2019.0,2.0,10.0,20190205.0,79.2,10.0,11.0,1.1,,,,,任期満了,80.4,,,,美浜町議会議員選挙（2019年02月10日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.18181818181818182,0.1,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.7,0.1,0.2,0.6909520588992629,0.12739386498623334,0.18165407611450377,0.09870743698560899,0.06369693249311667,0.09082703805725188,4803.999,2.0,61.63636363636363,12.130148221178858,36.0,57.5,61.0,67.5,86.0,61.1,12.597221915962265,36.0,56.25,60.5,67.5,86.0,,,,378.0,,,,4425.999,,,,,,4803.999,,,,0.07868444602090884,,,,0.9213155539790912,,,,,,1.0,,,,0.07868444602090884,,,,0.09213155539790911,,,,,,,,,1.0,,,,10.0,,,,,,,,,1.0,,,,9.0,,,,,
那智勝浦町議会議員補欠選挙（2010年01月17日投票）,那智勝浦町議会議員補欠選挙,和歌山県,那智勝浦町,20100117.0,2010.0,1.0,17.0,20100112.0,70.65,1.0,2.0,2.0,15000.0,,,,その他,,,,,那智勝浦町議会議員補欠選挙（2010年01月17日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,9691.0,1.0,55.5,9.5,46.0,50.75,55.5,60.25,65.0,46.0,0.0,46.0,46.0,46.0,46.0,46.0,,,,,,,,9691.0,,,,,,9691.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,
那智勝浦町議会議員補欠選挙（2013年12月22日投票）,那智勝浦町議会議員補欠選挙,和歌山県,那智勝浦町,20131222.0,2013.0,12.0,22.0,20131217.0,無投票,2.0,2.0,1.0,,,,,その他,70.65,,,,那智勝浦町議会議員補欠選挙（2013年12月22日投票）,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,,,,,,,0.0,1.0,61.0,5.0,56.0,58.5,61.0,63.5,66.0,61.0,5.0,56.0,58.5,61.0,63.5,66.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,
那智勝浦町議会議員選挙（2007年06月24日投票）,那智勝浦町議会議員選挙,和歌山県,那智勝浦町,20070624.0,2007.0,6.0,24.0,20070619.0,76.08,14.0,15.0,1.0714285714285714,15377.0,,,,任期満了,,,,,那智勝浦町議会議員選挙（2007年06月24日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.13333333333333333,0.14285714285714285,0.7333333333333333,0.2,0.06666666666666667,0.7857142857142857,0.21428571428571427,0.0,0.7526315789473684,0.20621225194132872,0.04115616911130285,0.06842105263157895,0.06873741731377624,0.04115616911130285,11590.0,0.0,59.0,7.754568545917518,44.0,53.0,61.0,64.0,71.0,58.714285714285715,7.950099473129444,44.0,52.5,60.5,64.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
那智勝浦町議会議員選挙（2011年06月26日投票）,那智勝浦町議会議員選挙,和歌山県,那智勝浦町,20110626.0,2011.0,6.0,26.0,20110621.0,74.2,12.0,14.0,1.1666666666666667,14653.0,,,-724.0,任期満了,76.08,,,,那智勝浦町議会議員選挙（2011年06月26日投票）,1.0,14.0,12.0,1.1666666666666667,0.0,0.0,0.0,0.14285714285714285,0.16666666666666666,0.7857142857142857,0.21428571428571427,0.0,0.8333333333333334,0.16666666666666666,0.0,0.7702163216043079,0.22978367839569214,,0.07001966560039162,0.07659455946523071,,10771.0,3.0,59.642857142857146,7.9337177635091365,48.0,52.5,60.0,67.0,72.0,59.75,8.317902379807062,48.0,52.0,60.0,68.0,72.0,1243.0,,,406.22,,,,9121.78,,,,,,10771.0,0.11540246959428094,,,0.037714232661776995,,,,0.8468832977439421,,,,,,1.0,0.11540246959428094,,,0.037714232661776995,,,,0.07057360814532851,,,,,,1.0,,,1.0,,,,12.0,,,,,,1.0,,,1.0,,,,10.0,,,,,
那智勝浦町議会議員選挙（2015年06月28日投票）,那智勝浦町議会議員選挙,和歌山県,那智勝浦町,20150628.0,2015.0,6.0,28.0,20150623.0,72.32,12.0,16.0,1.3333333333333333,,,,,任期満了,74.2,,,,那智勝浦町議会議員選挙（2015年06月28日投票）,1.0,16.0,12.0,1.3333333333333333,0.0,0.0,0.0,0.0625,0.08333333333333333,0.5625,0.375,0.0625,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.5495659196446598,0.32091661619220674,0.12951746416313345,0.06106287996051776,0.053486102698701125,0.12951746416313345,9906.0,3.0,60.875,10.270558650823235,35.0,55.75,63.5,67.25,76.0,60.333333333333336,11.271892279273946,35.0,55.0,63.5,67.0,76.0,1180.0,,,501.0,,,,8225.0,,,,,,9906.0,0.11911972541893802,,,0.05057540884312538,,,,0.8303048657379366,,,,,,1.0,0.11911972541893802,,,0.05057540884312538,,,,0.059307490409852615,,,,,,1.0,,,1.0,,,,14.0,,,,,,1.0,,,1.0,,,,10.0,,,,,
那智勝浦町議会議員選挙（2019年06月23日投票）,那智勝浦町議会議員選挙,和歌山県,那智勝浦町,20190623.0,2019.0,6.0,23.0,20190618.0,69.13,12.0,15.0,1.25,,,,,任期満了,72.32,,,,那智勝浦町議会議員選挙（2019年06月23日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.13333333333333333,0.16666666666666666,0.6,0.4,0.0,0.75,0.25,0.0,0.6850834920990698,0.3149165079009302,,0.07612038801100776,0.05248608465015503,,8923.0,2.0,62.6,9.54148835350125,49.0,56.5,60.0,70.5,80.0,63.25,9.46154497602444,49.0,56.75,61.0,70.25,80.0,1000.0,,,,,,,7923.0,,,,,,8923.0,0.1120699316373417,,,,,,,0.8879300683626583,,,,,,1.0,0.1120699316373417,,,,,,,0.06342357631161845,,,,,,1.0,,,,,,,14.0,,,,,,1.0,,,,,,,11.0,,,,,
高野町議会議員補欠選挙（2006年06月11日投票）,高野町議会議員補欠選挙,和歌山県,高野町,20060611.0,2006.0,6.0,11.0,20060606.0,無投票,1.0,1.0,1.0,686.0,,,,その他,,,,,高野町議会議員補欠選挙（2006年06月11日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,39.0,0.0,39.0,39.0,39.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,39.0,39.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
高野町議会議員補欠選挙（2010年05月16日投票）,高野町議会議員補欠選挙,和歌山県,高野町,20100516.0,2010.0,5.0,16.0,20100511.0,無投票,2.0,2.0,1.0,,,,,その他,,,,,高野町議会議員補欠選挙（2010年05月16日投票）,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,
高野町議会議員補欠選挙（2013年10月06日投票）,高野町議会議員補欠選挙,和歌山県,高野町,20131006.0,2013.0,10.0,6.0,20131001.0,,2.0,4.0,2.0,2554.0,,,,その他,,,,,高野町議会議員補欠選挙（2013年10月06日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,,0.4214407260351673,0.5785592739648326,,0.21072036301758365,0.2892796369824163,1763.0,1.0,61.25,6.057020719792859,53.0,58.25,61.0,64.0,70.0,61.0,1.0,60.0,60.5,61.0,61.5,62.0,,,,,,,,1763.0,,,,,,1763.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,0.25,,,,,,,,,,,,,4.0,,,,,,,,,,,,,2.0,,,,,
高野町議会議員選挙（2007年04月22日投票）,高野町議会議員選挙,和歌山県,高野町,20070422.0,2007.0,4.0,22.0,20070417.0,,11.0,12.0,1.0909090909090908,3652.0,,,,任期満了,,,,,高野町議会議員選挙（2007年04月22日投票）,2.0,12.0,11.0,1.0909090909090908,0.75,0.5,0.5,0.08333333333333333,0.09090909090909091,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.8181818181818182,0.09090909090909091,0.09090909090909091,1.0,0.0,0.0,0.3333333333333333,,,588.0,1.0,61.666666666666664,10.741922029548013,40.0,55.5,65.0,71.0,72.0,63.63636363636363,8.906307542948806,44.0,60.0,66.0,71.0,72.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,11.0,,,,,
高野町議会議員選挙（2011年04月24日投票）,高野町議会議員選挙,和歌山県,高野町,20110424.0,2011.0,4.0,24.0,20110419.0,,11.0,12.0,1.0909090909090908,5442.0,,,1790.0,任期満了,,,,,高野町議会議員選挙（2011年04月24日投票）,2.0,12.0,11.0,1.0909090909090908,0.16666666666666666,0.5,0.5,0.08333333333333333,0.09090909090909091,0.6666666666666666,0.25,0.08333333333333333,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.6416552978626648,0.21919054115507047,0.13915416098226466,0.09166504255180927,0.10959527057753524,0.13915416098226466,2199.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,11.0,,,,,
高野町議会議員選挙（2015年04月26日投票）,高野町議会議員選挙,和歌山県,高野町,20150426.0,2015.0,4.0,26.0,20150421.0,74.46,10.0,11.0,1.1,,,,,任期満了,,,,,高野町議会議員選挙（2015年04月26日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.7272727272727273,0.2727272727272727,0.0,0.8,0.2,0.0,0.776685393258427,0.22331460674157302,,0.09708567415730338,0.07443820224719101,,2136.0,1.0,,,,,,,,,,,,,,,,,,,,,,2136.0,,,,,,2136.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,0.09090909090909091,,,,,,,,,,,,,11.0,,,,,,,,,,,,,10.0,,,,,
高野町議会議員選挙（2019年04月21日投票）,高野町議会議員選挙,和歌山県,高野町,20190421.0,2019.0,4.0,21.0,20190416.0,,10.0,14.0,1.4,,,,,任期満了,74.46,,,,高野町議会議員選挙（2019年04月21日投票）,1.0,14.0,10.0,1.4,0.0,0.0,0.0,0.07142857142857142,0.1,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.7,0.2,0.1,0.5748587570621468,0.3055555555555556,0.11958568738229755,0.06387319522912743,0.0763888888888889,0.11958568738229755,2124.0,1.0,65.57142857142857,8.086269541762803,49.0,61.0,65.0,68.5,83.0,67.5,8.64002314811714,49.0,64.0,66.5,70.5,83.0,,,,,,,,2124.0,,,,,,2124.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,0.07142857142857142,,,,,,,,,,,,,14.0,,,,,,,,,,,,,10.0,,,,,
政党名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公明党,国民民主党,幸福実現党,日本共産党,日本維新の会,次世代の党,民主党,無所属,社会民主党,立憲民主党,維新の党,維新政党・新風,自由民主党,sum_v,公明党,国民民主党,幸福実現党,日本共産党,日本維新の会,次世代の党,民主党,無所属,社会民主党,立憲民主党,維新の党,維新政党・新風,自由民主党,sum_v,公明党,国民民主党,幸福実現党,日本共産党,日本維新の会,次世代の党,民主党,無所属,社会民主党,立憲民主党,維新の党,維新政党・新風,自由民主党,公明党,国民民主党,幸福実現党,日本共産党,日本維新の会,次世代の党,民主党,無所属,社会民主党,立憲民主党,維新の党,維新政党・新風,自由民主党,公明党,国民民主党,幸福実現党,日本共産党,日本維新の会,次世代の党,民主党,無所属,社会民主党,立憲民主党,維新の党,維新政党・新風,自由民主党
