,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_　,得票数_ふくしま県民党,得票数_みんなの党,得票数_公明党,得票数_国民民主党,得票数_幸福実現党,得票数_日本共産党,得票数_民主党,得票数_民進党,得票数_無所属,得票数_社会民主党,得票数_社民党,得票数_立憲民主党,得票数_維新の党,得票数_自由民主党,得票数_草民党,得票数_sum_v,得票率_　,得票率_ふくしま県民党,得票率_みんなの党,得票率_公明党,得票率_国民民主党,得票率_幸福実現党,得票率_日本共産党,得票率_民主党,得票率_民進党,得票率_無所属,得票率_社会民主党,得票率_社民党,得票率_立憲民主党,得票率_維新の党,得票率_自由民主党,得票率_草民党,得票率_sum_v,一人あたり得票率_　,一人あたり得票率_ふくしま県民党,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産党,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_社民党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由民主党,一人あたり得票率_草民党,立候補者数_　,立候補者数_ふくしま県民党,立候補者数_みんなの党,立候補者数_公明党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_日本共産党,立候補者数_民主党,立候補者数_民進党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_社民党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由民主党,立候補者数_草民党,当選者数_　,当選者数_ふくしま県民党,当選者数_みんなの党,当選者数_公明党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_日本共産党,当選者数_民主党,当選者数_民進党,当選者数_無所属,当選者数_社会民主党,当選者数_社民党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由民主党,当選者数_草民党
大玉村議会議員選挙（1999年08月08日投票）,大玉村議会議員選挙,福島県,大玉村,19990808.0,1999.0,8.0,8.0,19990803.0,89.49,18.0,19.0,1.0555555555555556,6401.0,,,,任期満了,,,,,大玉村議会議員選挙（1999年08月08日投票）,1.0,19.0,18.0,1.0555555555555556,0.0,0.0,0.0,0.05263157894736842,0.05555555555555555,0.8421052631578947,0.10526315789473684,0.05263157894736842,0.8333333333333334,0.1111111111111111,0.05555555555555555,0.8423743529863456,0.09404703408412454,0.06357861292952989,0.0526483970616466,0.04702351704206227,0.06357861292952989,5678.01,2.0,57.94736842105263,5.316050019670089,48.0,54.5,59.0,61.0,68.0,58.27777777777778,5.268412743844788,48.0,55.0,59.0,61.0,68.0,,,,,,,535.31,,,5142.7,,,,,,,5678.01,,,,,,,0.09427774871830094,,,0.905722251281699,,,,,,,1.0,,,,,,,0.04713887435915047,,,0.05327777948715877,,,,,,,,,,,,,2.0,,,17.0,,,,,,,,,,,,,2.0,,,16.0,,,,,,
大玉村議会議員選挙（2003年08月03日投票）,大玉村議会議員選挙,福島県,大玉村,20030803.0,2003.0,8.0,3.0,20030729.0,83.44,16.0,17.0,1.0625,6637.0,,,236.0,任期満了,89.49,,,,大玉村議会議員選挙（2003年08月03日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.11764705882352941,0.125,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.875,0.0625,0.0625,0.8549119302705648,0.09932812783729798,0.04575994189213728,0.06106513787646891,0.04966406391864899,0.04575994189213728,5507.0,2.0,58.294117647058826,5.5705602831772785,44.0,55.0,59.0,63.0,65.0,58.1875,5.72515010720243,44.0,55.0,59.0,63.25,65.0,,,,,,,705.0,,,4802.0,,,,,,,5507.0,,,,,,,0.12801888505538406,,,0.8719811149446159,,,,,,,1.0,,,,,,,0.06400944252769203,,,0.05813207432964106,,,,,,,,,,,,,2.0,,,15.0,,,,,,,,,,,,,2.0,,,14.0,,,,,,
大玉村議会議員選挙（2007年08月05日投票）,大玉村議会議員選挙,福島県,大玉村,20070805.0,2007.0,8.0,5.0,20070731.0,80.62,16.0,17.0,1.0625,6755.0,,,118.0,任期満了,83.44,,,,大玉村議会議員選挙（2007年08月05日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.11764705882352941,0.125,0.9411764705882353,0.058823529411764705,0.0,0.9375,0.0625,0.0,0.9234458586976573,0.07655414130234274,,0.05771536616860358,0.07655414130234274,,5421.0,2.0,62.0,5.60461994303649,48.0,59.0,63.0,67.0,69.0,61.875,5.754074643241952,48.0,59.0,62.5,67.25,69.0,,,,,,,679.0,,,4742.0,,,,,,,5421.0,,,,,,,0.12525364323925475,,,0.8747463567607453,,,,,,,1.0,,,,,,,0.06262682161962738,,,0.058316423784049685,,,,,,,,,,,,,2.0,,,15.0,,,,,,,,,,,,,2.0,,,14.0,,,,,,
大玉村議会議員選挙（2011年08月07日投票）,大玉村議会議員選挙,福島県,大玉村,20110807.0,2011.0,8.0,7.0,20110802.0,無投票,12.0,12.0,1.0,6981.0,,,226.0,任期満了,80.62,,,,大玉村議会議員選挙（2011年08月07日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.08333333333333333,0.0,0.9166666666666666,0.08333333333333333,0.0,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,10.0,,,,,,,,,,,,,2.0,,,10.0,,,,,,
大玉村議会議員選挙（2015年08月09日投票）,大玉村議会議員選挙,福島県,大玉村,20150809.0,2015.0,8.0,9.0,20150804.0,69.25,12.0,15.0,1.25,,,,,任期満了,,,,,大玉村議会議員選挙（2015年08月09日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.06666666666666667,0.08333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.75,0.25,0.0,0.638325888108913,0.361674111891087,,0.0638325888108913,0.0723348223782174,,4701.0,2.0,64.33333333333333,6.373556481449131,51.0,60.5,67.0,69.5,73.0,64.58333333333333,6.304209352135727,51.0,61.25,67.0,69.25,73.0,,,,,,,768.0,,,3933.0,,,,,,,4701.0,,,,,,,0.1633694958519464,,,0.8366305041480536,,,,,,,1.0,,,,,,,0.0816847479259732,,,0.06435619262677336,,,,,,,,,,,,,2.0,,,13.0,,,,,,,,,,,,,2.0,,,10.0,,,,,,
大玉村議会議員選挙（2019年08月11日投票）,大玉村議会議員選挙,福島県,大玉村,20190811.0,2019.0,8.0,11.0,20190806.0,無投票,12.0,12.0,1.0,,,,,任期満了,69.25,,,,大玉村議会議員選挙（2019年08月11日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.25,0.25,0.75,0.25,0.0,0.75,0.25,0.0,,,,,,,0.0,2.0,62.5,11.07925990308017,35.0,58.0,63.0,71.5,77.0,62.5,11.07925990308017,35.0,58.0,63.0,71.5,77.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,10.0,,,,,,,,,,,,,2.0,,,10.0,,,,,,
天栄村議会議員選挙（2008年03月23日投票）,天栄村議会議員選挙,福島県,天栄村,20080323.0,2008.0,3.0,23.0,20080318.0,84.64,10.0,11.0,1.1,5409.0,,,,任期満了,,,,,天栄村議会議員選挙（2008年03月23日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.9090909090909091,0.09090909090909091,0.0,0.9,0.1,0.0,0.9376940133037694,0.0623059866962306,,0.09376940133037695,0.0623059866962306,,4510.0,2.0,60.63636363636363,4.829318176470336,49.0,59.0,61.0,63.5,69.0,60.3,4.94064773081425,49.0,59.0,60.0,62.5,69.0,,,,,,,281.0,,,4229.0,,,,,,,4510.0,,,,,,,0.0623059866962306,,,0.9376940133037694,,,,,,,1.0,,,,,,,0.0623059866962306,,,0.09376940133037695,,,,,,,,,,,,,1.0,,,10.0,,,,,,,,,,,,,1.0,,,9.0,,,,,,
天栄村議会議員選挙（2012年03月25日投票）,天栄村議会議員選挙,福島県,天栄村,20120325.0,2012.0,3.0,25.0,20120320.0,無投票,10.0,10.0,1.0,,,,,任期満了,84.64,,,,天栄村議会議員選挙（2012年03月25日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.1,0.1,0.7,0.2,0.0,0.7,0.2,0.0,,,,,,,0.0,2.0,60.3,6.435060217278468,46.0,56.75,63.0,64.5,68.0,60.3,6.435060217278468,46.0,56.75,63.0,64.5,68.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,9.0,,,,,,,,,,,,,1.0,,,9.0,,,,,,
天栄村議会議員選挙（2016年03月27日投票）,天栄村議会議員選挙,福島県,天栄村,20160327.0,2016.0,3.0,27.0,20160322.0,78.61,10.0,12.0,1.2,4922.0,,,,任期満了,,,,,天栄村議会議員選挙（2016年03月27日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8,0.2,0.0,0.8246308016877637,0.1753691983122363,,0.08246308016877638,0.08768459915611815,,3792.0,0.0,65.25,8.74761872359177,50.0,60.5,66.5,67.5,87.0,62.9,6.220128616033596,50.0,59.5,63.5,67.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天栄村議会議員選挙（2020年03月22日投票）,天栄村議会議員選挙,福島県,天栄村,20200322.0,2020.0,3.0,22.0,20200317.0,無投票,10.0,10.0,1.0,,,,,任期満了,78.61,,,,天栄村議会議員選挙（2020年03月22日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.1,0.1,0.9,0.0,0.1,0.9,0.0,0.1,,,,,,,0.0,2.0,65.8,7.068238818828917,48.0,63.5,67.5,71.0,73.0,65.8,7.068238818828917,48.0,63.5,67.5,71.0,73.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,9.0,,,,,,,,,,,,,1.0,,,9.0,,,,,,
富岡町議会議員補欠選挙（2013年07月21日投票）,富岡町議会議員補欠選挙,福島県,富岡町,20130721.0,2013.0,7.0,21.0,20130704.0,67.93,1.0,3.0,3.0,,,,,その他,,,,,富岡町議会議員補欠選挙（2013年07月21日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,7132.0,1.0,49.333333333333336,5.185449728701348,42.0,47.5,53.0,53.0,53.0,42.0,0.0,42.0,42.0,42.0,42.0,42.0,,,,,,,,,,7132.0,,,,,,,7132.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,
富岡町議会議員補欠選挙（2017年07月30日投票）,富岡町議会議員補欠選挙,福島県,富岡町,20170730.0,2017.0,7.0,30.0,20170720.0,無投票,1.0,1.0,1.0,,,,,任期満了,67.93,,,,富岡町議会議員補欠選挙（2017年07月30日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,57.0,0.0,57.0,57.0,57.0,57.0,57.0,57.0,0.0,57.0,57.0,57.0,57.0,57.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
富岡町議会議員選挙（2008年03月23日投票）,富岡町議会議員選挙,福島県,富岡町,20080323.0,2008.0,3.0,23.0,20080318.0,無投票,16.0,16.0,1.0,12707.0,,,,任期満了,,,,,富岡町議会議員選挙（2008年03月23日投票）,1.0,16.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,4.0,59.4375,6.153949443243745,49.0,56.0,58.0,63.5,72.0,59.4375,6.153949443243745,49.0,56.0,58.0,63.5,72.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,13.0,1.0,,,,,,,,,1.0,,,,1.0,,13.0,1.0,,,,,
富岡町議会議員選挙（2012年03月25日投票）,富岡町議会議員選挙,福島県,富岡町,20120325.0,2012.0,3.0,25.0,20120315.0,48.62,14.0,16.0,1.1428571428571428,11763.0,,,-944.0,任期満了,,,,,富岡町議会議員選挙（2012年03月25日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.5625,0.375,0.0625,0.6428571428571429,0.35714285714285715,0.0,0.5998499466607271,0.37581611929524666,0.024333934044026305,0.06664999407341413,0.06263601988254111,0.024333934044026305,5629.998,2.0,59.25,7.198090024443984,43.0,53.75,60.5,64.25,71.0,58.92857142857143,6.74499058258673,43.0,54.75,60.5,63.5,69.0,,,,,,,,187.877,,5442.121,,,,,,,5629.9980000000005,,,,,,,,0.03337070457218635,,0.9666292954278136,,,,,,,1.0,,,,,,,,0.03337070457218635,,0.0644419530285209,,,,,,,,,,,,,,1.0,,15.0,,,,,,,,,,,,,,1.0,,13.0,,,,,,
富岡町議会議員選挙（2016年03月27日投票）,富岡町議会議員選挙,福島県,富岡町,20160327.0,2016.0,3.0,27.0,20160317.0,44.19,14.0,15.0,1.0714285714285714,11309.0,,,-454.0,任期満了,48.62,,,,富岡町議会議員選挙（2016年03月27日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.06666666666666667,0.07142857142857142,0.8666666666666667,0.13333333333333333,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8562738692348816,0.14372613076511837,,0.06586722071037551,0.07186306538255918,,4896.994,2.0,59.733333333333334,7.43385648383275,45.0,55.0,61.0,65.5,73.0,59.142857142857146,7.3470804974993085,45.0,55.0,59.5,64.75,73.0,,,,,,,,316.69,,4580.303999999999,,,,,,,4896.993999999999,,,,,,,,0.06467028548534061,,0.9353297145146595,,,,,,,1.0,,,,,,,,0.06467028548534061,,0.06680926532247568,,,,,,,,,,,,,,1.0,,14.0,,,,,,,,,,,,,,1.0,,13.0,,,,,,
富岡町議会議員選挙（2020年03月22日投票）,富岡町議会議員選挙,福島県,富岡町,20200322.0,2020.0,3.0,22.0,20200312.0,43.2,10.0,11.0,1.1,,,,,任期満了,44.19,,,,富岡町議会議員選挙（2020年03月22日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.8181818181818182,0.18181818181818182,0.0,0.8,0.2,0.0,0.7785177949631332,0.22148220503686683,,0.08650197721812591,0.11074110251843342,,4654.997,1.0,57.81818181818182,7.541620055256778,43.0,53.5,59.0,63.5,68.0,57.7,7.8999999999999995,43.0,51.25,59.5,64.25,68.0,,,,,,,,,,4654.997,,,,,,,4654.997,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,10.0,,,,,,
小野町議会議員補欠選挙（2005年03月13日投票）,小野町議会議員補欠選挙,福島県,小野町,20050313.0,2005.0,3.0,13.0,20050308.0,86.92,1.0,2.0,2.0,9877.0,,,,その他,,,,,小野町議会議員補欠選挙（2005年03月13日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,,0.518686992869437,0.4813130071305631,,0.518686992869437,0.4813130071305631,8134.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,8134.0,,,,,,,8134.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,
小野町議会議員選挙（2000年01月23日投票）,小野町議会議員選挙,福島県,小野町,20000123.0,2000.0,1.0,23.0,20000118.0,91.12,18.0,22.0,1.2222222222222223,10049.0,,,,任期満了,,,,,小野町議会議員選挙（2000年01月23日投票）,1.0,22.0,18.0,1.2222222222222223,0.0,0.0,0.0,0.045454545454545456,0.0,0.6818181818181818,0.3181818181818182,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6389800198697428,0.3610199801302572,,0.04259866799131619,0.05157428287575103,,9059.0,2.0,,,,,,,,,,,,,,,,,,,,,230.0,,,8829.0,,,,,,,9059.0,,,,,,,0.025389115796445524,,,0.9746108842035545,,,,,,,1.0,,,,,,,0.025389115796445524,,,0.046410042104931166,,,,,,,,,,,,,1.0,,,21.0,,,,,,,,,,,,,0.0,,,18.0,,,,,,
小野町議会議員選挙（2008年01月27日投票）,小野町議会議員選挙,福島県,小野町,20080127.0,2008.0,1.0,27.0,20080122.0,81.39,14.0,16.0,1.1428571428571428,9710.0,,,,任期満了,88.13,,,,小野町議会議員選挙（2008年01月27日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.625,0.25,0.125,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.6618206312548114,0.26263792661021296,0.07554144213497561,0.06618206312548114,0.06565948165255324,0.03777072106748781,7794.0,1.0,61.0,6.041522986797286,52.0,55.75,61.0,63.75,73.0,60.42857142857143,6.207303137828695,52.0,55.25,60.0,62.0,73.0,,,,,,,,,,7794.0,,,,,,,7794.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,14.0,,,,,,
小野町議会議員選挙（2012年01月22日投票）,小野町議会議員選挙,福島県,小野町,20120122.0,2012.0,1.0,22.0,20120117.0,76.4,12.0,13.0,1.0833333333333333,9343.0,,,-367.0,任期満了,81.39,,,,小野町議会議員選挙（2012年01月22日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.46153846153846156,0.0,0.5,0.5,0.0,0.47900709219858156,0.5209929078014185,,0.06842958459979737,0.08683215130023642,,7050.0,1.0,59.53846153846154,6.428486897161902,43.0,56.0,59.0,65.0,70.0,58.666666666666664,5.90668171555645,43.0,56.0,59.0,61.25,66.0,,,,,,,,,,7050.0,,,,,,,7050.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,12.0,,,,,,
小野町議会議員選挙（2016年01月24日投票）,小野町議会議員選挙,福島県,小野町,20160124.0,2016.0,1.0,24.0,20160119.0,74.88,12.0,13.0,1.0833333333333333,8895.0,,,-448.0,任期満了,76.4,,,,小野町議会議員選挙（2016年01月24日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.9166666666666666,0.08333333333333333,0.0,0.8799636253410125,0.12003637465898757,,0.07333030211175104,0.12003637465898757,,6598.0,2.0,63.07692307692308,5.850201028255859,47.0,60.0,63.0,68.0,70.0,63.083333333333336,6.089038420710523,47.0,60.0,63.5,68.25,70.0,,,,,,,,370.0,,6228.0,,,,,,,6598.0,,,,,,,,0.05607759927250682,,0.9439224007274932,,,,,,,1.0,,,,,,,,0.05607759927250682,,0.07866020006062444,,,,,,,,,,,,,,1.0,,12.0,,,,,,,,,,,,,,1.0,,11.0,,,,,,
小野町議会議員選挙（2020年01月26日投票）,小野町議会議員選挙,福島県,小野町,20200126.0,2020.0,1.0,26.0,20200121.0,71.54,12.0,13.0,1.0833333333333333,8509.0,,,-386.0,任期満了,74.88,,,,小野町議会議員選挙（2020年01月26日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.15384615384615385,0.16666666666666666,0.6153846153846154,0.38461538461538464,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5936291441708123,0.4063708558291877,,0.07420364302135153,0.08127417116583754,,6024.999,2.0,62.07692307692308,10.65877420042386,31.0,61.0,64.0,68.0,74.0,64.66666666666667,5.9907335852038095,51.0,63.25,65.0,68.0,74.0,,,,,,365.384,,,,5659.615,,,,,,,6024.999,,,,,,0.060644657368407864,,,,0.9393553426315921,,,,,,,1.0,,,,,,0.060644657368407864,,,,0.07827961188596601,,,,,,,,,,,,1.0,,,,12.0,,,,,,,,,,,,1.0,,,,11.0,,,,,,
川俣町議会議員補欠選挙（2017年02月26日投票）,川俣町議会議員補欠選挙,福島県,川俣町,20170226.0,2017.0,2.0,26.0,20170221.0,70.35,1.0,2.0,2.0,12252.0,,,,失職,,,,,川俣町議会議員補欠選挙（2017年02月26日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,,0.49777887462981246,0.5022211253701876,,0.49777887462981246,0.5022211253701876,8104.0,1.0,69.0,1.0,68.0,68.5,69.0,69.5,70.0,68.0,0.0,68.0,68.0,68.0,68.0,68.0,,,,,,,,,,8104.0,,,,,,,8104.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,
川俣町議会議員選挙（2003年04月27日投票）,川俣町議会議員選挙,福島県,川俣町,20030427.0,2003.0,4.0,27.0,20030422.0,81.78,20.0,25.0,1.25,14309.0,,,,任期満了,,,,,川俣町議会議員選挙（2003年04月27日投票）,1.0,25.0,20.0,1.25,0.0,0.0,0.0,0.08,0.1,0.72,0.24,0.04,0.8,0.15,0.05,0.7876605345366192,0.17632766400555364,0.03601180145782714,0.043758918585367734,0.029387944000925606,0.03601180145782714,11524.0,3.0,59.4,7.310266752998826,43.0,53.0,60.0,67.0,71.0,59.25,7.034735247328076,43.0,53.0,60.0,64.75,71.0,,,,606.0,,,1045.0,,,9873.0,,,,,,,11524.0,,,,0.05258590767094759,,,0.09068031933356474,,,0.8567337729954877,,,,,,,1.0,,,,0.05258590767094759,,,0.04534015966678237,,,0.03894244422706762,,,,,,,,,,1.0,,,2.0,,,22.0,,,,,,,,,,1.0,,,2.0,,,17.0,,,,,,
川俣町議会議員選挙（2007年04月22日投票）,川俣町議会議員選挙,福島県,川俣町,20070422.0,2007.0,4.0,22.0,20070417.0,77.24,16.0,20.0,1.25,13914.0,,,-395.0,任期満了,81.78,,,,川俣町議会議員選挙（2007年04月22日投票）,1.0,20.0,16.0,1.25,0.0,0.0,0.0,0.1,0.125,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.05,,,10600.990000000002,3.0,60.1,5.98247440445841,47.0,56.0,59.5,64.0,72.0,59.4375,5.67856440924993,47.0,56.0,58.5,64.0,71.0,,,,661.25,,,1063.0,,,8876.740000000002,,,,,,,10600.990000000002,,,,0.062376249765352096,,,0.10027365368706129,,,0.8373500965475866,,,,,,,1.0,,,,0.062376249765352096,,,0.050136826843530644,,,0.04925588803221098,,,,,,,,,,1.0,,,2.0,,,17.0,,,,,,,,,,1.0,,,2.0,,,13.0,,,,,,
川俣町議会議員選挙（2011年11月20日投票）,川俣町議会議員選挙,福島県,川俣町,20111120.0,2011.0,11.0,20.0,20111115.0,69.89,16.0,18.0,1.125,13101.0,,,-813.0,任期満了,77.24,,,,川俣町議会議員選挙（2011年11月20日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.05555555555555555,0.0625,0.8333333333333334,0.1111111111111111,0.05555555555555555,0.875,0.0625,0.0625,0.8937120284855903,0.06335150773339268,0.04293646378101702,0.05958080189903935,0.03167575386669634,0.04293646378101702,8987.0,3.0,64.11111111111111,5.465943944999486,52.0,61.0,63.5,68.0,75.0,64.125,5.754074643241952,52.0,60.75,63.5,68.25,75.0,,,,668.51,,,935.0,,,7383.49,,,,,,,8987.0,,,,0.07438633581840436,,,0.10403916768665851,,,0.8215744964949371,,,,,,,1.0,,,,0.07438633581840436,,,0.052019583843329255,,,0.05477163309966247,,,,,,,,,,1.0,,,2.0,,,15.0,,,,,,,,,,1.0,,,2.0,,,13.0,,,,,,
川俣町議会議員選挙（2015年11月15日投票）,川俣町議会議員選挙,福島県,川俣町,20151115.0,2015.0,11.0,15.0,20151110.0,69.25,12.0,18.0,1.5,,,,,任期満了,69.89,,,,川俣町議会議員選挙（2015年11月15日投票）,1.0,18.0,12.0,1.5,0.0,0.0,0.0,0.05555555555555555,0.08333333333333333,0.7777777777777778,0.2222222222222222,0.0,0.9166666666666666,0.08333333333333333,0.0,0.8136132566086696,0.18638674339133038,,0.05811523261490497,0.046596685847832595,,8378.01,3.0,64.77777777777777,7.955121030963887,39.0,62.25,65.0,71.0,74.0,65.83333333333333,5.474689235218947,56.0,62.0,65.0,72.0,74.0,,,,605.0,,,865.0,,,6908.009999999999,,,,,,,8378.009999999998,,,,0.07221285245541603,,,0.10324647499823945,,,0.8245406725463447,,,,,,,1.0,,,,0.07221285245541603,,,0.05162323749911973,,,0.05496937816975631,,,,,,,,,,1.0,,,2.0,,,15.0,,,,,,,,,,1.0,,,2.0,,,9.0,,,,,,
川俣町議会議員選挙（2019年11月10日投票）,川俣町議会議員選挙,福島県,川俣町,20191110.0,2019.0,11.0,10.0,20191105.0,62.51,12.0,15.0,1.25,,,,,任期満了,69.25,,,,川俣町議会議員選挙（2019年11月10日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.13333333333333333,0.16666666666666666,0.5333333333333333,0.4666666666666667,0.0,0.5833333333333334,0.4166666666666667,0.0,0.5774174756569789,0.4225825243430211,,0.07217718445712236,0.06036893204900302,,7092.9980000000005,3.0,67.66666666666667,6.171619632550996,55.0,64.5,68.0,70.5,78.0,66.75,6.365597641489237,55.0,63.0,66.5,70.25,78.0,,,,738.0,,,770.0,,,5584.9980000000005,,,,,,,7092.9980000000005,,,,0.10404627211230004,,,0.10855776358600411,,,0.7873959643016959,,,,,,,1.0,,,,0.10404627211230004,,,0.054278881793002054,,,0.06561633035847465,,,,,,,,,,1.0,,,2.0,,,12.0,,,,,,,,,,1.0,,,1.0,,,10.0,,,,,,
川内村議会議員選挙（2007年04月22日投票）,川内村議会議員選挙,福島県,川内村,20070422.0,2007.0,4.0,22.0,20070417.0,93.93,12.0,13.0,1.0833333333333333,2670.0,,,,任期満了,,,,,川内村議会議員選挙（2007年04月22日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.6923076923076923,0.3076923076923077,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6520161943319838,0.3479838056680162,,0.07244624381466486,0.08699595141700404,,2470.0,1.0,60.38461538461539,5.758451468373201,51.0,57.0,60.0,65.0,69.0,60.416666666666664,5.992472129448933,51.0,57.0,59.0,65.5,69.0,,,,,,,,,,2470.0,,,,,,,2470.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,12.0,,,,,,
