,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_NHKから自国民を守る党,得票数_さいたま未来,得票数_しょぼい政党,得票数_はにゅう市民ネットワーク,得票数_みんなの党,得票数_よしかわ市民ネットワーク,得票数_オリーブの木,得票数_スーパークレイジー君党,得票数_チームはんのう,得票数_テレビ改革党,得票数_ネクスト草加,得票数_ネットワーク三芳,得票数_人生ひゃくねん党,得票数_住民自治を進める街づくり会議,得票数_公募型競争入札を促進する会,得票数_公明党,得票数_創健の会,得票数_創建の会,得票数_国民会議,得票数_国民民主党,得票数_地域政党蓮田から変える会,得票数_富士見市民ネットワーク,得票数_少子化対策党,得票数_市民ネットワーク・かわぐち,得票数_市民ネットワーク所沢,得票数_市民ネットワーク鶴ヶ島,得票数_平和の党,得票数_平成改新,得票数_幸福実現党,得票数_愛煙党,得票数_新党・市民の力,得票数_新党市民の力,得票数_新社会党,得票数_日本を元気にする会,得票数_日本共産党,得票数_日本創新党,得票数_日本労働党,得票数_日本維新の会,得票数_民主党,得票数_民進党,得票数_減税日本,得票数_無所属,得票数_生き活きネットワーク鴻巣／吹上,得票数_生活者ネットワーク さいたま市,得票数_生活者ネットワークさいたま市,得票数_社会民主党,得票数_税金のムダづかいをなくす党,得票数_立憲民主党,得票数_維新の党,得票数_自由党,得票数_自由大丈夫党,得票数_自由民主党,得票数_見沼区の未来を創る会,得票数_議席を減らします党,得票数_越谷市民ネットワーク,得票数_青年自由,得票数_青年自由党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_NHKから自国民を守る党,得票率_さいたま未来,得票率_しょぼい政党,得票率_はにゅう市民ネットワーク,得票率_みんなの党,得票率_よしかわ市民ネットワーク,得票率_オリーブの木,得票率_スーパークレイジー君党,得票率_チームはんのう,得票率_テレビ改革党,得票率_ネクスト草加,得票率_ネットワーク三芳,得票率_人生ひゃくねん党,得票率_住民自治を進める街づくり会議,得票率_公募型競争入札を促進する会,得票率_公明党,得票率_創健の会,得票率_創建の会,得票率_国民会議,得票率_国民民主党,得票率_地域政党蓮田から変える会,得票率_富士見市民ネットワーク,得票率_少子化対策党,得票率_市民ネットワーク・かわぐち,得票率_市民ネットワーク所沢,得票率_市民ネットワーク鶴ヶ島,得票率_平和の党,得票率_平成改新,得票率_幸福実現党,得票率_愛煙党,得票率_新党・市民の力,得票率_新党市民の力,得票率_新社会党,得票率_日本を元気にする会,得票率_日本共産党,得票率_日本創新党,得票率_日本労働党,得票率_日本維新の会,得票率_民主党,得票率_民進党,得票率_減税日本,得票率_無所属,得票率_生き活きネットワーク鴻巣／吹上,得票率_生活者ネットワーク さいたま市,得票率_生活者ネットワークさいたま市,得票率_社会民主党,得票率_税金のムダづかいをなくす党,得票率_立憲民主党,得票率_維新の党,得票率_自由党,得票率_自由大丈夫党,得票率_自由民主党,得票率_見沼区の未来を創る会,得票率_議席を減らします党,得票率_越谷市民ネットワーク,得票率_青年自由,得票率_青年自由党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_NHKから自国民を守る党,一人あたり得票率_さいたま未来,一人あたり得票率_しょぼい政党,一人あたり得票率_はにゅう市民ネットワーク,一人あたり得票率_みんなの党,一人あたり得票率_よしかわ市民ネットワーク,一人あたり得票率_オリーブの木,一人あたり得票率_スーパークレイジー君党,一人あたり得票率_チームはんのう,一人あたり得票率_テレビ改革党,一人あたり得票率_ネクスト草加,一人あたり得票率_ネットワーク三芳,一人あたり得票率_人生ひゃくねん党,一人あたり得票率_住民自治を進める街づくり会議,一人あたり得票率_公募型競争入札を促進する会,一人あたり得票率_公明党,一人あたり得票率_創健の会,一人あたり得票率_創建の会,一人あたり得票率_国民会議,一人あたり得票率_国民民主党,一人あたり得票率_地域政党蓮田から変える会,一人あたり得票率_富士見市民ネットワーク,一人あたり得票率_少子化対策党,一人あたり得票率_市民ネットワーク・かわぐち,一人あたり得票率_市民ネットワーク所沢,一人あたり得票率_市民ネットワーク鶴ヶ島,一人あたり得票率_平和の党,一人あたり得票率_平成改新,一人あたり得票率_幸福実現党,一人あたり得票率_愛煙党,一人あたり得票率_新党・市民の力,一人あたり得票率_新党市民の力,一人あたり得票率_新社会党,一人あたり得票率_日本を元気にする会,一人あたり得票率_日本共産党,一人あたり得票率_日本創新党,一人あたり得票率_日本労働党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_減税日本,一人あたり得票率_無所属,一人あたり得票率_生き活きネットワーク鴻巣／吹上,一人あたり得票率_生活者ネットワーク さいたま市,一人あたり得票率_生活者ネットワークさいたま市,一人あたり得票率_社会民主党,一人あたり得票率_税金のムダづかいをなくす党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由党,一人あたり得票率_自由大丈夫党,一人あたり得票率_自由民主党,一人あたり得票率_見沼区の未来を創る会,一人あたり得票率_議席を減らします党,一人あたり得票率_越谷市民ネットワーク,一人あたり得票率_青年自由,一人あたり得票率_青年自由党,立候補者数_NHKから国民を守る党,立候補者数_NHKから自国民を守る党,立候補者数_さいたま未来,立候補者数_しょぼい政党,立候補者数_はにゅう市民ネットワーク,立候補者数_みんなの党,立候補者数_よしかわ市民ネットワーク,立候補者数_オリーブの木,立候補者数_スーパークレイジー君党,立候補者数_チームはんのう,立候補者数_テレビ改革党,立候補者数_ネクスト草加,立候補者数_ネットワーク三芳,立候補者数_人生ひゃくねん党,立候補者数_住民自治を進める街づくり会議,立候補者数_公募型競争入札を促進する会,立候補者数_公明党,立候補者数_創健の会,立候補者数_創建の会,立候補者数_国民会議,立候補者数_国民民主党,立候補者数_地域政党蓮田から変える会,立候補者数_富士見市民ネットワーク,立候補者数_少子化対策党,立候補者数_市民ネットワーク・かわぐち,立候補者数_市民ネットワーク所沢,立候補者数_市民ネットワーク鶴ヶ島,立候補者数_平和の党,立候補者数_平成改新,立候補者数_幸福実現党,立候補者数_愛煙党,立候補者数_新党・市民の力,立候補者数_新党市民の力,立候補者数_新社会党,立候補者数_日本を元気にする会,立候補者数_日本共産党,立候補者数_日本創新党,立候補者数_日本労働党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_民進党,立候補者数_減税日本,立候補者数_無所属,立候補者数_生き活きネットワーク鴻巣／吹上,立候補者数_生活者ネットワーク さいたま市,立候補者数_生活者ネットワークさいたま市,立候補者数_社会民主党,立候補者数_税金のムダづかいをなくす党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由党,立候補者数_自由大丈夫党,立候補者数_自由民主党,立候補者数_見沼区の未来を創る会,立候補者数_議席を減らします党,立候補者数_越谷市民ネットワーク,立候補者数_青年自由,立候補者数_青年自由党,当選者数_NHKから国民を守る党,当選者数_NHKから自国民を守る党,当選者数_さいたま未来,当選者数_しょぼい政党,当選者数_はにゅう市民ネットワーク,当選者数_みんなの党,当選者数_よしかわ市民ネットワーク,当選者数_オリーブの木,当選者数_スーパークレイジー君党,当選者数_チームはんのう,当選者数_テレビ改革党,当選者数_ネクスト草加,当選者数_ネットワーク三芳,当選者数_人生ひゃくねん党,当選者数_住民自治を進める街づくり会議,当選者数_公募型競争入札を促進する会,当選者数_公明党,当選者数_創健の会,当選者数_創建の会,当選者数_国民会議,当選者数_国民民主党,当選者数_地域政党蓮田から変える会,当選者数_富士見市民ネットワーク,当選者数_少子化対策党,当選者数_市民ネットワーク・かわぐち,当選者数_市民ネットワーク所沢,当選者数_市民ネットワーク鶴ヶ島,当選者数_平和の党,当選者数_平成改新,当選者数_幸福実現党,当選者数_愛煙党,当選者数_新党・市民の力,当選者数_新党市民の力,当選者数_新社会党,当選者数_日本を元気にする会,当選者数_日本共産党,当選者数_日本創新党,当選者数_日本労働党,当選者数_日本維新の会,当選者数_民主党,当選者数_民進党,当選者数_減税日本,当選者数_無所属,当選者数_生き活きネットワーク鴻巣／吹上,当選者数_生活者ネットワーク さいたま市,当選者数_生活者ネットワークさいたま市,当選者数_社会民主党,当選者数_税金のムダづかいをなくす党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由党,当選者数_自由大丈夫党,当選者数_自由民主党,当選者数_見沼区の未来を創る会,当選者数_議席を減らします党,当選者数_越谷市民ネットワーク,当選者数_青年自由,当選者数_青年自由党
志木市議会議員選挙（2020年04月12日投票）,志木市議会議員選挙,埼玉県,志木市,20200412.0,2020.0,4.0,12.0,20200405.0,無投票,14.0,14.0,1.0,,,,,任期満了,40.75,,,,志木市議会議員選挙（2020年04月12日投票）,1.0,14.0,14.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.35714285714285715,0.07142857142857142,0.5714285714285714,0.35714285714285715,0.07142857142857142,,,,,,,0.0,5.0,51.357142857142854,13.424961520866074,28.0,41.5,51.0,60.75,77.0,51.357142857142854,13.424961520866074,28.0,41.5,51.0,60.75,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,8.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,8.0,,,,,,,,,,,,,,,
戸田市議会議員選挙（2001年01月28日投票）,戸田市議会議員選挙,埼玉県,戸田市,20010128.0,2001.0,1.0,28.0,20010121.0,49.05,28.0,34.0,1.2142857142857142,81540.0,,,,任期満了,,,,,戸田市議会議員選挙（2001年01月28日投票）,1.0,34.0,28.0,1.2142857142857142,0.0,0.0,0.0,0.11764705882352941,0.14285714285714285,0.6176470588235294,0.3235294117647059,0.058823529411764705,0.6785714285714286,0.2857142857142857,0.03571428571428571,0.6187892704837367,0.3354614045269878,0.04574932498927553,0.029466155737320792,0.030496491320635255,0.022874662494637765,39629.0,5.0,50.73529411764706,9.595675568680777,28.0,47.0,52.0,55.0,70.0,51.714285714285715,9.29998902786274,28.0,47.75,52.5,55.0,70.0,,,,,,,,,,,,,,,,,7817.0,,,,,,,,,,,,,,,,,,,5551.0,,,,1716.0,,,23749.0,,,,,,,,796.0,,,,,,,,39629.0,,,,,,,,,,,,,,,,,0.197254535819728,,,,,,,,,,,,,,,,,,,0.1400741880945772,,,,0.043301622549143305,,,0.5992833531000025,,,,,,,,0.020086300436548993,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.032875755969954665,,,,,,,,,,,,,,,,,,,0.02801483761891544,,,,0.043301622549143305,,,0.028537302528571545,,,,,,,,0.020086300436548993,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,5.0,,,,1.0,,,21.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,17.0,,,,,,,,0.0,,,,,,,
戸田市議会議員選挙（2005年01月30日投票）,戸田市議会議員選挙,埼玉県,戸田市,20050130.0,2005.0,1.0,30.0,20050123.0,47.17,27.0,33.0,1.2222222222222223,86575.0,,,5035.0,任期満了,49.05,,,,戸田市議会議員選挙（2005年01月30日投票）,1.0,33.0,27.0,1.2222222222222223,0.0,0.0,0.0,0.15151515151515152,0.18518518518518517,0.696969696969697,0.30303030303030304,0.0,0.7037037037037037,0.2962962962962963,0.0,0.7056424705271743,0.2943575294728257,,0.030680107414224972,0.029435752947282567,,40461.0,4.0,49.666666666666664,9.71617416497051,29.0,43.0,53.0,57.0,66.0,48.592592592592595,8.820259756228982,29.0,43.0,51.0,56.0,58.0,,,,,,,,,,,,,,,,,7513.0,,,,,,,,,,,,,,,,,,,5840.0,,,,2839.0,,,24269.0,,,,,,,,,,,,,,,,40461.0,,,,,,,,,,,,,,,,,0.1856849805986011,,,,,,,,,,,,,,,,,,,0.14433652158869034,,,,0.07016633301203629,,,0.5998121648006722,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.03094749676643352,,,,,,,,,,,,,,,,,,,0.02886730431773807,,,,0.03508316650601814,,,0.029990608240033613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,5.0,,,,2.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,15.0,,,,,,,,,,,,,,,
戸田市議会議員選挙（2009年01月25日投票）,戸田市議会議員選挙,埼玉県,戸田市,20090125.0,2009.0,1.0,25.0,20090118.0,47.09,26.0,31.0,1.1923076923076923,90872.0,,,4297.0,任期満了,47.17,,,,戸田市議会議員選挙（2009年01月25日投票）,1.0,31.0,26.0,1.1923076923076923,0.0,0.0,0.0,0.1935483870967742,0.23076923076923078,0.8064516129032258,0.16129032258064516,0.03225806451612903,0.9230769230769231,0.07692307692307693,0.0,0.8924982307147912,0.08733191790516631,0.020169851380042462,0.035699929228591644,0.01746638358103326,0.020169851380042462,42390.0,4.0,52.096774193548384,9.351055964899839,33.0,46.5,55.0,60.0,63.0,51.80769230769231,9.490964248529435,33.0,46.25,54.5,60.0,62.0,,,,,,,,,,,,,,,,,7124.0,,,,,,,,,,,,,,,,,,,6413.0,,,,3393.0,,,25460.0,,,,,,,,,,,,,,,,42390.0,,,,,,,,,,,,,,,,,0.16805850436423686,,,,,,,,,,,,,,,,,,,0.15128568058504363,,,,0.08004246284501061,,,0.6006133522057089,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.03361170087284737,,,,,,,,,,,,,,,,,,,0.03782142014626091,,,,0.040021231422505306,,,0.030030667610285444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,15.0,,,,,,,,,,,,,,,
戸田市議会議員選挙（2013年01月27日投票）,戸田市議会議員選挙,埼玉県,戸田市,20130127.0,2013.0,1.0,27.0,20130120.0,44.61,26.0,36.0,1.3846153846153846,96346.0,,,5474.0,任期満了,47.09,,,,戸田市議会議員選挙（2013年01月27日投票）,1.0,36.0,26.0,1.3846153846153846,0.0,0.0,0.0,0.19444444444444445,0.23076923076923078,0.5555555555555556,0.4166666666666667,0.027777777777777776,0.6538461538461539,0.3076923076923077,0.038461538461538464,0.6060759043632206,0.36832918743632137,0.0255949082004581,0.03030379521816103,0.024555279162421426,0.0255949082004581,42527.990000000005,6.0,,,,,,,,50.76923076923077,11.774508620508879,27.0,41.25,52.0,59.75,66.0,,,,,,1138.0,,,,,,,,,,,6170.0,,,,,,,,,,,,,,,,,,,6163.0,,,651.0,776.0,,,27629.99,,,,,,,,,,,,,,,,42527.990000000005,,,,,,0.026758847526064597,,,,,,,,,,,0.14508092199984055,,,,,,,,,,,,,,,,,,,0.14491632451945177,,,0.015307565676158218,0.018246806397386753,,,0.6496895338810981,,,,,,,,,,,,,,,,1.0,,,,,,0.026758847526064597,,,,,,,,,,,0.029016184399968108,,,,,,,,,,,,,,,,,,,0.03622908112986294,,,0.015307565676158218,0.018246806397386753,,,0.027070397245045754,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,4.0,,,1.0,1.0,,,24.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,4.0,,,0.0,0.0,,,16.0,,,,,,,,,,,,,,,
戸田市議会議員選挙（2017年01月29日投票）,戸田市議会議員選挙,埼玉県,戸田市,20170129.0,2017.0,1.0,29.0,20170122.0,39.59,26.0,31.0,1.1923076923076923,105542.0,,,9196.0,任期満了,44.61,,,,戸田市議会議員選挙（2017年01月29日投票）,1.0,31.0,26.0,1.1923076923076923,0.0,0.0,0.0,0.22580645161290322,0.2692307692307692,0.6129032258064516,0.3225806451612903,0.03225806451612903,0.6923076923076923,0.23076923076923078,0.038461538461538464,0.6834558433463103,0.22647828214855859,0.061392038685266846,0.03597136017612159,0.022647828214855857,0.061392038685266846,41291.999,0.0,50.83870967741935,11.144496035418324,30.0,42.5,52.0,61.5,70.0,51.88461538461539,11.335196795403798,30.0,44.0,53.5,62.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
戸田市議会議員選挙（2021年01月31日投票）,戸田市議会議員選挙,埼玉県,戸田市,20210131.0,2021.0,1.0,31.0,20210124.0,38.88,26.0,36.0,1.3846153846153846,108606.0,55442.0,53164.0,3064.0,任期満了,39.59,,,,戸田市議会議員選挙（2021年01月31日投票）,1.0,36.0,26.0,1.3846153846153846,0.0,0.0,0.0,0.19444444444444445,0.19230769230769232,0.6388888888888888,0.3611111111111111,0.0,0.8076923076923077,0.19230769230769232,0.0,0.7286948393045034,0.27130516069549665,,0.0316823843175871,0.020869627745807435,,41732.998999999996,8.0,52.166666666666664,12.296115014281725,26.0,43.75,51.5,61.0,74.0,53.26923076923077,10.718631127827745,34.0,46.5,53.5,60.75,72.0,,520.0,,,,,,,912.0,,,,,,,,5899.999,,,,,,,,,,,,,,187.0,,,,,4896.0,,,861.0,,,,27455.0,,,,,,1002.0,,,,,,,,,,41732.998999999996,,0.01246016371840423,,,,,,,0.02185321021381665,,,,,,,,0.14137491053542547,,,,,,,,,,,,,,0.004480866567964598,,,,,0.11731723377943676,,,0.020631155695280852,,,,0.6578726824784388,,,,,,0.024009777011232768,,,,,,,,,,1.0,,0.01246016371840423,,,,,,,0.02185321021381665,,,,,,,,0.028274982107085095,,,,,,,,,,,,,,0.004480866567964598,,,,,0.02932930844485919,,,0.020631155695280852,,,,0.029903303749019946,,,,,,0.024009777011232768,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,5.0,,,,,,,,,,,,,,1.0,,,,,4.0,,,1.0,,,,22.0,,,,,,1.0,,,,,,,,,,,0.0,,,,,,,1.0,,,,,,,,4.0,,,,,,,,,,,,,,0.0,,,,,3.0,,,0.0,,,,17.0,,,,,,1.0,,,,,,,,,
所沢市議会議員選挙（2007年04月22日投票）,所沢市議会議員選挙,埼玉県,所沢市,20070422.0,2007.0,4.0,22.0,20070415.0,45.04,36.0,45.0,1.25,269819.0,,,,その他,,,,,所沢市議会議員選挙（2007年04月22日投票）,1.0,45.0,36.0,1.25,0.0,0.0,0.0,0.26666666666666666,0.3055555555555556,0.6444444444444445,0.3333333333333333,0.022222222222222223,0.75,0.25,0.0,0.7083783761274579,0.2800118263360845,0.011609797536457595,0.02442684055611924,0.0186674550890723,0.011609797536457595,120071.0,6.0,51.31111111111111,10.51099365684905,31.0,42.0,53.0,59.0,70.0,50.833333333333336,11.016401913107162,31.0,41.0,51.5,59.25,70.0,,,,,,,,,,,,,,,,,19200.35,,,,,,,,,2193.0,,,,,,,,,,15008.35,,,,18680.0,,,61003.3,,,,,,,,,,3986.0,,,,,,120071.0,,,,,,,,,,,,,,,,,0.15990830425331679,,,,,,,,,0.018264193685402802,,,,,,,,,,0.12499562758701102,,,,0.1555746183508091,,,0.508060231029974,,,,,,,,,,0.033197025093486356,,,,,,1.0,,,,,,,,,,,,,,,,,0.026651384042219464,,,,,,,,,0.018264193685402802,,,,,,,,,,0.02083260459783517,,,,0.025929103058468184,,,0.02032240924119896,,,,,,,,,,0.033197025093486356,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,1.0,,,,,,,,,,6.0,,,,6.0,,,25.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,1.0,,,,,,,,,,6.0,,,,6.0,,,16.0,,,,,,,,,,1.0,,,,,
所沢市議会議員選挙（2011年04月24日投票）,所沢市議会議員選挙,埼玉県,所沢市,20110424.0,2011.0,4.0,24.0,20110417.0,41.18,36.0,46.0,1.2777777777777777,274390.0,,,4571.0,任期満了,45.04,,,,所沢市議会議員選挙（2011年04月24日投票）,1.0,46.0,36.0,1.2777777777777777,0.0,0.0,0.0,0.21739130434782608,0.25,0.717391304347826,0.21739130434782608,0.06521739130434782,0.7777777777777778,0.16666666666666666,0.05555555555555555,0.745019062570083,0.19363982955819692,0.06134110787172012,0.022576335229396453,0.019363982955819693,0.02044703595724004,111475.0,7.0,,,,,,,,,,,,,,,,,,,,6105.0,,,,,,,,,,,17893.89,,,,,,,,,2076.0,,,,,,,,,,13417.75,,,,15390.0,,,46038.0,,,,,,,,,,10554.36,,,,,,111475.0,,,,,,0.05476564252074456,,,,,,,,,,,0.1605193092621664,,,,,,,,,0.018623009643417808,,,,,,,,,,0.1203655528145324,,,,0.1380578605068401,,,0.41298945952007177,,,,,,,,,,0.09467916573222696,,,,,,1.0,,,,,,0.02738282126037228,,,,,,,,,,,0.026753218210361068,,,,,,,,,0.018623009643417808,,,,,,,,,,0.020060925469088733,,,,0.019722551500977157,,,0.019666164739051036,,,,,,,,,,0.03155972191074232,,,,,,,,,,,2.0,,,,,,,,,,,6.0,,,,,,,,,1.0,,,,,,,,,,6.0,,,,7.0,,,21.0,,,,,,,,,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,6.0,,,,,,,,,1.0,,,,,,,,,,5.0,,,,5.0,,,14.0,,,,,,,,,,3.0,,,,,
所沢市議会議員選挙（2015年04月26日投票）,所沢市議会議員選挙,埼玉県,所沢市,20150426.0,2015.0,4.0,26.0,20150419.0,39.76,33.0,40.0,1.2121212121212122,276753.0,,,2363.0,任期満了,41.18,,,,所沢市議会議員選挙（2015年04月26日投票）,1.0,40.0,33.0,1.2121212121212122,0.0,0.0,0.0,0.175,0.21212121212121213,0.75,0.175,0.075,0.9090909090909091,0.06060606060606061,0.030303030303030304,0.831786632035589,0.10291168154145137,0.06530168642295966,0.027726221067852965,0.01470166879163591,0.02176722880765322,108573.0,7.0,53.9,11.676472069936192,26.0,48.25,53.5,62.5,74.0,53.18181818181818,10.66985145292793,26.0,46.0,53.0,61.0,71.0,,,,,,,,,,,,,,,,,17244.510000000002,,,,,,,,,2693.0,,,,,,,,,,17215.059999999998,,,,11018.0,,,32377.43,,,,,,,5594.0,,,22431.0,,,,,,108573.0,,,,,,,,,,,,,,,,,0.1588287143212401,,,,,,,,,0.02480358836911571,,,,,,,,,,0.1585574682471701,,,,0.10148011015630037,,,0.2982088548718374,,,,,,,0.051522938483785106,,,0.20659832555055124,,,,,,1.0,,,,,,,,,,,,,,,,,0.02647145238687335,,,,,,,,,0.02480358836911571,,,,,,,,,,0.026426244707861684,,,,0.033826703385433456,,,0.01988059032478916,,,,,,,0.025761469241892553,,,0.029514046507221607,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,1.0,,,,,,,,,,6.0,,,,3.0,,,15.0,,,,,,,2.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,1.0,,,,,,,,,,5.0,,,,3.0,,,9.0,,,,,,,2.0,,,7.0,,,,,
所沢市議会議員選挙（2019年04月21日投票）,所沢市議会議員選挙,埼玉県,所沢市,20190421.0,2019.0,4.0,21.0,20190414.0,39.71,33.0,48.0,1.4545454545454546,,,,,任期満了,39.76,,,,所沢市議会議員選挙（2019年04月21日投票）,1.0,48.0,33.0,1.4545454545454546,0.0,0.0,0.0,0.1875,0.24242424242424243,,,,,,,,,,,,,111518.997,8.0,55.145833333333336,11.78096908742608,30.0,48.5,56.5,65.25,75.0,55.54545454545455,11.778488118988193,30.0,49.0,56.0,65.0,75.0,1530.0,,,,,,,,,,,,,,,,16880.0,,,,1609.0,,,,,,,,,753.0,,,,,,14731.0,,,,,,,35156.252,,,,,,15230.0,,,,25629.745,,,,,,111518.997,0.01371963558818593,,,,,,,,,,,,,,,,0.1513643455742343,,,,0.014428035072804681,,,,,,,,,0.006752212809087585,,,,,,0.13209408617618754,,,,,,,0.31524899744211293,,,,,,0.13656866013599459,,,,0.22982402720139242,,,,,,1.0,0.01371963558818593,,,,,,,,,,,,,,,,0.025227390929039053,,,,0.014428035072804681,,,,,,,,,0.006752212809087585,,,,,,0.02201568102936459,,,,,,,0.015762449872105646,,,,,,0.034142165033998646,,,,0.025536003022376935,,,,,,1.0,,,,,,,,,,,,,,,,6.0,,,,1.0,,,,,,,,,1.0,,,,,,6.0,,,,,,,20.0,,,,,,4.0,,,,9.0,,,,,,0.0,,,,,,,,,,,,,,,,6.0,,,,0.0,,,,,,,,,0.0,,,,,,6.0,,,,,,,8.0,,,,,,4.0,,,,9.0,,,,,
新座市議会議員選挙（2004年02月15日投票）,新座市議会議員選挙,埼玉県,新座市,20040215.0,2004.0,2.0,15.0,20040208.0,44.1,30.0,35.0,1.1666666666666667,119355.0,,,,任期満了,,,,,新座市議会議員選挙（2004年02月15日投票）,1.0,35.0,30.0,1.1666666666666667,0.0,0.0,0.0,0.22857142857142856,0.23333333333333334,0.6285714285714286,0.3142857142857143,0.05714285714285714,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.5814694520784887,0.3169911402379259,0.10153940768358541,0.026430429639931304,0.02881737638526599,0.050769703841792704,52033.0,4.0,52.457142857142856,9.798958711859882,26.0,46.0,54.0,59.0,69.0,52.666666666666664,9.819481769534594,26.0,46.75,54.0,59.0,69.0,,,,,,,,,,,,,,,,,13028.0,,,,,,,,,,,,,,,,,,,8685.0,,,,5507.0,,,24813.0,,,,,,,,,,,,,,,,52033.0,,,,,,,,,,,,,,,,,0.2503795668133684,,,,,,,,,,,,,,,,,,,0.16691330501796936,,,,0.10583668056810101,,,0.4768704476005612,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.035768509544766916,,,,,,,,,,,,,,,,,,,0.02781888416966156,,,,0.03527889352270034,,,0.025098444610555853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,6.0,,,,3.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,6.0,,,,3.0,,,14.0,,,,,,,,,,,,,,,
