,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_たちあがれ日本,得票数_公明党,得票数_公民党,得票数_国民民主党,得票数_地域政党日本新生,得票数_妙高はね馬クラブ,得票数_幸福実現党,得票数_日本共産党,得票数_次世代の党,得票数_民主党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_緑の党グリーンズジャパン,得票数_緑・にいがた,得票数_自由民主党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_たちあがれ日本,得票率_公明党,得票率_公民党,得票率_国民民主党,得票率_地域政党日本新生,得票率_妙高はね馬クラブ,得票率_幸福実現党,得票率_日本共産党,得票率_次世代の党,得票率_民主党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_緑の党グリーンズジャパン,得票率_緑・にいがた,得票率_自由民主党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_たちあがれ日本,一人あたり得票率_公明党,一人あたり得票率_公民党,一人あたり得票率_国民民主党,一人あたり得票率_地域政党日本新生,一人あたり得票率_妙高はね馬クラブ,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産党,一人あたり得票率_次世代の党,一人あたり得票率_民主党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_緑の党グリーンズジャパン,一人あたり得票率_緑・にいがた,一人あたり得票率_自由民主党,立候補者数_NHKから国民を守る党,立候補者数_たちあがれ日本,立候補者数_公明党,立候補者数_公民党,立候補者数_国民民主党,立候補者数_地域政党日本新生,立候補者数_妙高はね馬クラブ,立候補者数_幸福実現党,立候補者数_日本共産党,立候補者数_次世代の党,立候補者数_民主党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_緑の党グリーンズジャパン,立候補者数_緑・にいがた,立候補者数_自由民主党,当選者数_NHKから国民を守る党,当選者数_たちあがれ日本,当選者数_公明党,当選者数_公民党,当選者数_国民民主党,当選者数_地域政党日本新生,当選者数_妙高はね馬クラブ,当選者数_幸福実現党,当選者数_日本共産党,当選者数_次世代の党,当選者数_民主党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_緑の党グリーンズジャパン,当選者数_緑・にいがた,当選者数_自由民主党
粟島浦村議会議員選挙（2019年04月21日投票）,粟島浦村議会議員選挙,新潟県,粟島浦村,20190421.0,2019.0,4.0,21.0,20190416.0,,7.0,8.0,1.1428571428571428,,,,,任期満了,,,,,粟島浦村議会議員選挙（2019年04月21日投票）,1.0,8.0,7.0,1.1428571428571428,0.0,0.0,0.0,0.125,0.14285714285714285,0.75,0.25,0.0,0.8571428571428571,0.14285714285714285,0.0,0.82421875,0.17578125,,0.13736979166666666,0.087890625,,256.0,1.0,63.875,15.119833828451952,32.0,62.0,69.0,72.0,79.0,66.28571428571429,14.655221260836754,32.0,68.0,69.0,74.0,79.0,,,,,,,,,,,,256.0,,,,,,,256.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,7.0,,,,,,
糸魚川市議会議員選挙（2005年04月24日投票）,糸魚川市議会議員選挙,新潟県,糸魚川市,20050424.0,2005.0,4.0,24.0,20050417.0,,0.0,38.0,,42206.0,,,,その他,,,,,糸魚川市議会議員選挙（2005年04月24日投票）,3.0,38.0,30.0,1.2666666666666666,0.0,0.0,0.0,0.10526315789473684,0.06666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.02631578947368421,,34637.0,3.0,56.05263157894737,9.162128482942713,28.0,51.25,57.5,62.0,73.0,54.666666666666664,9.038190576043906,28.0,49.5,57.0,60.5,69.0,,,1361.06,,,,,,1868.0,,,31407.94,,,,,,,34637.0,,,0.039294973583162515,,,,,,0.053930767676184425,,,0.906774258740653,,,,,,,1.0,,,0.039294973583162515,,,,,,0.026965383838092213,,,0.025907835964018657,,,,,,,,,1.0,,,,,,2.0,,,35.0,,,,,,,,,1.0,,,,,,1.0,,,28.0,,,,,,
糸魚川市議会議員選挙（2009年04月19日投票）,糸魚川市議会議員選挙,新潟県,糸魚川市,20090419.0,2009.0,4.0,19.0,20090412.0,79.1,26.0,28.0,1.0769230769230769,40765.0,,,-1441.0,任期満了,,,,,糸魚川市議会議員選挙（2009年04月19日投票）,1.0,28.0,26.0,1.0769230769230769,0.0,0.0,0.0,0.07142857142857142,0.038461538461538464,0.75,0.25,0.0,0.7307692307692307,0.2692307692307692,0.0,0.7153334112755176,0.2846665887244824,,0.03406349577502465,0.04066665553206892,,31903.99,3.0,57.392857142857146,8.212965732453105,32.0,54.5,58.5,62.0,72.0,58.07692307692308,6.719220862129988,41.0,55.0,58.5,62.0,72.0,,,1533.05,,,,,,2102.0,,,28268.940000000002,,,,,,,31903.99,,,0.048051983466644764,,,,,,0.06588517611746994,,,0.8860628404158853,,,,,,,1.0,,,0.048051983466644764,,,,,,0.03294258805873497,,,0.03544251361663541,,,,,,,,,1.0,,,,,,2.0,,,25.0,,,,,,,,,1.0,,,,,,2.0,,,23.0,,,,,,
糸魚川市議会議員選挙（2013年04月21日投票）,糸魚川市議会議員選挙,新潟県,糸魚川市,20130421.0,2013.0,4.0,21.0,20130414.0,73.04,20.0,23.0,1.15,38965.0,,,-1800.0,任期満了,79.1,,,,糸魚川市議会議員選挙（2013年04月21日投票）,1.0,23.0,20.0,1.15,0.0,0.0,0.0,0.08695652173913043,0.05,0.9130434782608695,0.043478260869565216,0.043478260869565216,0.9,0.05,0.05,0.926774674909401,0.03194059546649613,0.041284729624102894,0.044132127376638144,0.03194059546649613,0.041284729624102894,28145.999999999996,3.0,61.56521739130435,6.57284325318974,45.0,58.0,63.0,66.0,76.0,61.25,6.810836952974282,45.0,57.0,62.5,66.0,76.0,,,1570.0,,,,,,1932.0,,,24644.0,,,,,,,28146.0,,,0.05578057272791871,,,,,,0.06864208057983373,,,0.8755773466922475,,,,,,,1.0,,,0.05578057272791871,,,,,,0.034321040289916865,,,0.04377886733461238,,,,,,,,,1.0,,,,,,2.0,,,20.0,,,,,,,,,1.0,,,,,,1.0,,,18.0,,,,,,
糸魚川市議会議員選挙（2017年04月16日投票）,糸魚川市議会議員選挙,新潟県,糸魚川市,20170416.0,2017.0,4.0,16.0,20170409.0,72.02,20.0,22.0,1.1,37766.0,,,-1199.0,任期満了,73.04,,,,糸魚川市議会議員選挙（2017年04月16日投票）,1.0,22.0,20.0,1.1,0.0,0.0,0.0,0.045454545454545456,0.05,0.7272727272727273,0.2727272727272727,0.0,0.8,0.2,0.0,0.8156730805579707,0.18432691944202925,,0.05097956753487317,0.03072115324033821,,26453.0,0.0,64.36363636363636,7.9917312639403315,43.0,61.0,65.0,69.0,80.0,64.35,8.308279003500063,43.0,60.75,65.0,69.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
糸魚川市議会議員選挙（2021年04月18日投票）,糸魚川市議会議員選挙,新潟県,糸魚川市,20210418.0,2021.0,4.0,18.0,20210411.0,74.11,18.0,26.0,1.4444444444444444,35414.0,17174.0,18240.0,-2352.0,任期満了,72.02,,,,糸魚川市議会議員選挙（2021年04月18日投票）,1.0,26.0,18.0,1.4444444444444444,0.0,0.0,0.0,0.11538461538461539,0.16666666666666666,0.5,0.46153846153846156,0.038461538461538464,0.3888888888888889,0.5555555555555556,0.05555555555555555,0.4565256931710377,0.5106854911292542,0.032788815699708034,0.035117361013156746,0.042557124260771184,0.032788815699708034,25526.997000000003,4.0,59.92307692307692,11.999753449143723,30.0,53.5,61.5,67.75,84.0,56.27777777777778,10.92807574581055,30.0,50.75,59.0,63.5,73.0,,,1563.0,,,,,797.0,1624.0,,,21542.997,,,,,,,25526.997,,,0.06122929383350498,,,,,0.031221847207487823,0.0636189207841408,,,0.8439299381748664,,,,,,,1.0,,,0.06122929383350498,,,,,0.031221847207487823,0.0318094603920704,,,0.0383604517352212,,,,,,,,,1.0,,,,,1.0,2.0,,,22.0,,,,,,,,,1.0,,,,,1.0,1.0,,,15.0,,,,,,
聖籠町議会議員選挙（2007年08月26日投票）,聖籠町議会議員選挙,新潟県,聖籠町,20070826.0,2007.0,8.0,26.0,20070821.0,79.68,14.0,16.0,1.1428571428571428,10715.0,,,,任期満了,,,,,聖籠町議会議員選挙（2007年08月26日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.125,0.14285714285714285,0.8125,0.125,0.0625,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.7795047753802617,0.15458318594505366,0.06591203867468459,0.05996190579848167,0.07729159297252683,0.06591203867468459,8481.0,2.0,59.9375,6.108076108726872,48.0,55.0,60.0,64.0,72.0,59.5,6.31042221815851,48.0,55.0,58.5,63.75,72.0,,,,,,,,,525.0,,,7956.0,,,,,,,8481.0,,,,,,,,,0.0619030774672798,,,0.9380969225327201,,,,,,,1.0,,,,,,,,,0.0619030774672798,,,0.06253979483551468,,,,,,,,,,,,,,,1.0,,,15.0,,,,,,,,,,,,,,,1.0,,,13.0,,,,,,
聖籠町議会議員選挙（2011年08月28日投票）,聖籠町議会議員選挙,新潟県,聖籠町,20110828.0,2011.0,8.0,28.0,20110823.0,,14.0,15.0,1.0714285714285714,11037.0,,,322.0,任期満了,79.68,,,,聖籠町議会議員選挙（2011年08月28日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.06666666666666667,0.07142857142857142,0.7333333333333333,0.26666666666666666,0.0,0.7857142857142857,0.21428571428571427,0.0,0.732971060280551,0.267028939719449,,0.06663373275277737,0.06675723492986226,,7913.0,2.0,,,,,,,,,,,,,,,,,,,,,,,371.0,,,7542.0,,,,,,,7913.0,,,,,,,,,0.046884872993807655,,,0.9531151270061924,,,,,,,1.0,,,,,,,,,0.046884872993807655,,,0.06807965192901375,,,,,,,,,,,,,,,1.0,,,14.0,,,,,,,,,,,,,,,1.0,,,13.0,,,,,,
聖籠町議会議員選挙（2015年08月23日投票）,聖籠町議会議員選挙,新潟県,聖籠町,20150823.0,2015.0,8.0,23.0,20150818.0,無投票,14.0,14.0,1.0,,,,,任期満了,,,,,聖籠町議会議員選挙（2015年08月23日投票）,1.0,14.0,14.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,0.0,,,,,,,0.0,2.0,59.57142857142857,12.016145600900515,34.0,57.25,62.5,65.0,77.0,59.57142857142857,12.016145600900515,34.0,57.25,62.5,65.0,77.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,13.0,,,,,,,,,,,,,,,1.0,,,13.0,,,,,,
聖籠町議会議員選挙（2019年08月25日投票）,聖籠町議会議員選挙,新潟県,聖籠町,20190825.0,2019.0,8.0,25.0,20190820.0,65.67,14.0,16.0,1.1428571428571428,,,,,任期満了,,,,,聖籠町議会議員選挙（2019年08月25日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.3125,0.35714285714285715,0.8125,0.1875,0.0,0.7857142857142857,0.21428571428571427,0.0,0.758151376489188,0.24184862351081204,,0.05831933665301446,0.08061620783693735,,7421.998,2.0,60.5,12.313610356024752,38.0,52.25,65.0,67.5,81.0,59.285714285714285,12.707863546574904,38.0,48.75,63.0,66.75,81.0,,,,,,,,,356.0,,,7065.9980000000005,,,,,,,7421.9980000000005,,,,,,,,,0.047965520874567735,,,0.9520344791254323,,,,,,,1.0,,,,,,,,,0.047965520874567735,,,0.06346896527502882,,,,,,,,,,,,,,,1.0,,,15.0,,,,,,,,,,,,,,,1.0,,,13.0,,,,,,
胎内市議会議員補欠選挙（2017年09月17日投票）,胎内市議会議員補欠選挙,新潟県,胎内市,20170917.0,2017.0,9.0,17.0,20170910.0,無投票,1.0,1.0,1.0,,,,,"任期満了/富樫誠議員の辞職による",,,,,胎内市議会議員補欠選挙（2017年09月17日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,71.0,0.0,71.0,71.0,71.0,71.0,71.0,71.0,0.0,71.0,71.0,71.0,71.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
胎内市議会議員選挙（2010年09月12日投票）,胎内市議会議員選挙,新潟県,胎内市,20100912.0,2010.0,9.0,12.0,20100905.0,75.71,18.0,23.0,1.2777777777777777,26397.0,,,,任期満了,,,,,胎内市議会議員選挙（2010年09月12日投票）,1.0,23.0,18.0,1.2777777777777777,0.0,0.0,0.0,0.08695652173913043,0.1111111111111111,0.8260869565217391,0.13043478260869565,0.043478260869565216,0.9444444444444444,0.05555555555555555,0.0,0.8616942546190838,0.11522298152366489,0.023082763857251328,0.045352329190478095,0.0384076605078883,0.023082763857251328,19755.0,3.0,,,,,,,,,,,,,,,,,897.0,,,,,,1176.0,,,17682.0,,,,,,,19755.0,,,0.045406226271829914,,,,,,0.0595292331055429,,,0.8950645406226272,,,,,,,1.0,,,0.045406226271829914,,,,,,0.0595292331055429,,,0.04262212098202987,,,,,,,,,1.0,,,,,,1.0,,,21.0,,,,,,,,,1.0,,,,,,1.0,,,16.0,,,,,,
胎内市議会議員選挙（2014年09月21日投票）,胎内市議会議員選挙,新潟県,胎内市,20140921.0,2014.0,9.0,21.0,20140914.0,無投票,18.0,18.0,1.0,,,,,任期満了,75.71,,,,胎内市議会議員選挙（2014年09月21日投票）,1.0,18.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.3888888888888889,0.1111111111111111,0.5,0.3888888888888889,0.1111111111111111,,,,,,,0.0,3.0,56.94444444444444,9.732375650501224,32.0,55.25,59.5,63.75,67.0,56.94444444444444,9.732375650501224,32.0,55.25,59.5,63.75,67.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,16.0,,,,,,,,,1.0,,,,,,1.0,,,16.0,,,,,,
胎内市議会議員選挙（2018年09月23日投票）,胎内市議会議員選挙,新潟県,胎内市,20180923.0,2018.0,9.0,23.0,20180916.0,64.61,18.0,19.0,1.0555555555555556,,,,,任期満了,,,,,胎内市議会議員選挙（2018年09月23日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.05263157894736842,0.0625,0.8947368421052632,0.10526315789473684,0.0,0.9375,0.0625,0.0,0.9489561849555294,0.05104381504447068,,0.05582095205620761,0.02552190752223534,,16142.994,3.0,,,,,,,,,,,,,,,,,885.2410000000001,,,,,,2258.0,,,12999.753,,,,,,,16142.994,,,0.054837473147794025,,,,,,0.13987492035244514,,,0.8052876064997608,,,,,,,1.0,,,0.054837473147794025,,,,,,0.06993746017622257,,,0.05033047540623505,,,,,,,,,1.0,,,,,,2.0,,,16.0,,,,,,,,,1.0,,,,,,2.0,,,13.0,,,,,,
見附市議会議員選挙（2006年10月22日投票）,見附市議会議員選挙,新潟県,見附市,20061022.0,2006.0,10.0,22.0,20061015.0,76.55,17.0,19.0,1.1176470588235294,35130.0,,,,任期満了,,,,,見附市議会議員選挙（2006年10月22日投票）,1.0,19.0,17.0,1.1176470588235294,0.0,0.0,0.0,0.10526315789473684,0.11764705882352941,0.7894736842105263,0.21052631578947367,0.0,0.8235294117647058,0.17647058823529413,0.0,0.7996040883012272,0.20039591169877277,,0.05330693922008181,0.05009897792469319,,26319.0,4.0,61.94736842105263,7.803330491463422,38.0,57.5,62.0,67.5,72.0,61.76470588235294,8.185564134964215,38.0,57.0,62.0,68.0,72.0,,,1848.0,,,,,,3093.2200000000003,,1611.0,19766.78,,,,,,,26319.0,,,0.07021543371708651,,,,,,0.11752802158136709,,0.06121053231505756,0.7510460123864888,,,,,,,1.0,,,0.07021543371708651,,,,,,0.058764010790683545,,0.06121053231505756,0.05006973415909925,,,,,,,,,1.0,,,,,,2.0,,1.0,15.0,,,,,,,,,1.0,,,,,,2.0,,1.0,13.0,,,,,,
見附市議会議員選挙（2010年10月24日投票）,見附市議会議員選挙,新潟県,見附市,20101024.0,2010.0,10.0,24.0,20101017.0,無投票,17.0,17.0,1.0,,,,,任期満了,76.55,,,,見附市議会議員選挙（2010年10月24日投票）,1.0,17.0,17.0,1.0,1.0,1.0,0.0,0.17647058823529413,0.17647058823529413,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,1.0,13.0,,,,,,,,,1.0,,,,,,2.0,,1.0,13.0,,,,,,
見附市議会議員選挙（2014年10月26日投票）,見附市議会議員選挙,新潟県,見附市,20141026.0,2014.0,10.0,26.0,20141019.0,66.57,17.0,21.0,1.2352941176470589,34549.0,,,,任期満了,,,,,見附市議会議員選挙（2014年10月26日投票）,1.0,21.0,17.0,1.2352941176470589,0.0,0.0,0.0,0.14285714285714285,0.17647058823529413,0.6190476190476191,0.38095238095238093,0.0,0.7058823529411765,0.29411764705882354,0.0,0.6653584156629223,0.33464158433707764,,0.05118141658945556,0.041830198042134704,,22167.0,4.0,58.142857142857146,10.40734957470287,34.0,50.0,61.0,65.0,78.0,56.88235294117647,10.022811352352406,34.0,49.0,61.0,65.0,66.0,,,1613.0,,,,,,2000.0,,535.0,18019.0,,,,,,,22167.0,,,0.07276582307032976,,,,,,0.09022420715477963,,0.02413497541390355,0.8128749943609871,,,,,,,1.0,,,0.07276582307032976,,,,,,0.04511210357738982,,0.02413497541390355,0.047816176138881596,,,,,,,,,1.0,,,,,,2.0,,1.0,17.0,,,,,,,,,1.0,,,,,,2.0,,0.0,14.0,,,,,,
見附市議会議員選挙（2018年10月21日投票）,見附市議会議員選挙,新潟県,見附市,20181021.0,2018.0,10.0,21.0,20181014.0,57.4,17.0,19.0,1.1176470588235294,,,,,任期満了,66.57,,,,見附市議会議員選挙（2018年10月21日投票）,1.0,19.0,17.0,1.1176470588235294,0.0,0.0,0.0,0.21052631578947367,0.23529411764705882,0.631578947368421,0.3684210526315789,0.0,0.7058823529411765,0.29411764705882354,0.0,0.7181673140035251,0.28183268599647504,,0.05984727616696042,0.04026181228521072,,19468.998,3.0,58.94736842105263,11.718063807241439,28.0,52.5,63.0,69.0,71.0,58.0,11.960720025542432,28.0,52.0,62.0,69.0,71.0,,,1505.0,,,,,,1694.0,,,16269.998000000001,,,,,,,19468.998,,,0.07730238608068069,,,,,,0.0870101275884871,,,0.8356874863308323,,,,,,,1.0,,,0.07730238608068069,,,,,,0.04350506379424355,,,0.05223046789567702,,,,,,,,,1.0,,,,,,2.0,,,16.0,,,,,,,,,1.0,,,,,,2.0,,,14.0,,,,,,
長岡市議会議員増員選挙（2005年04月24日投票）,長岡市議会議員増員選挙,新潟県,長岡市,20050424.0,2005.0,4.0,24.0,20050417.0,,0.0,15.0,,35087.0,,,,その他,,,,,長岡市議会議員増員選挙（2005年04月24日投票）,5.0,15.0,7.0,2.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.06666666666666667,,24582.0,2.0,61.93333333333333,8.910418371521931,46.0,56.0,64.0,69.5,74.0,64.14285714285714,9.731077923386515,47.0,59.5,69.0,71.0,72.0,,,,,,,,,2726.0,,,21856.0,,,,,,,24582.0,,,,,,,,,0.1108941501911968,,,0.8891058498088031,,,,,,,1.0,,,,,,,,,0.0554470750955984,,,0.06839275767760024,,,,,,,,,,,,,,,2.0,,,13.0,,,,,,,,,,,,,,,0.0,,,7.0,,,,,,
長岡市議会議員増員選挙（2006年01月29日投票）,長岡市議会議員増員選挙,新潟県,長岡市,20060129.0,2006.0,1.0,29.0,20060122.0,74.12,0.0,21.0,,39311.0,,,4224.0,その他,,,,,長岡市議会議員増員選挙（2006年01月29日投票）,4.0,21.0,8.0,2.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.047619047619047616,,28818.0,2.0,58.523809523809526,4.6354641994811265,51.0,54.0,59.0,62.0,67.0,57.75,4.02336923485777,51.0,55.5,58.0,59.5,65.0,,,,,,,,,3009.0,,,25809.0,,,,,,,28818.0,,,,,,,,,0.1044139079741828,,,0.8955860920258172,,,,,,,1.0,,,,,,,,,0.0522069539870914,,,0.047136110106621956,,,,,,,,,,,,,,,2.0,,,19.0,,,,,,,,,,,,,,,1.0,,,7.0,,,,,,
長岡市議会議員増員選挙（2010年04月25日投票）,長岡市議会議員増員選挙,新潟県,長岡市,20100425.0,2010.0,4.0,25.0,20100418.0,82.94,1.0,4.0,4.0,4198.0,,,-35113.0,その他,74.12,,,,長岡市議会議員増員選挙（2010年04月25日投票）,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.25,,,3431.0,0.0,,,,,,,,43.0,0.0,43.0,43.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長岡市議会議員補欠選挙（2007年11月11日投票）,長岡市議会議員補欠選挙,新潟県,長岡市,20071111.0,2007.0,11.0,11.0,20071104.0,44.01,1.0,3.0,3.0,227886.0,,,,その他,,,,,長岡市議会議員補欠選挙（2007年11月11日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,,0.7980041659581704,0.2019958340418296,,0.3990020829790852,0.2019958340418296,94096.0,2.0,55.333333333333336,11.115554667022044,40.0,50.0,60.0,63.0,66.0,66.0,0.0,66.0,66.0,66.0,66.0,66.0,,,,,,,,,19007.0,,,75089.0,,,,,,,94096.0,,,,,,,,,0.2019958340418296,,,0.7980041659581704,,,,,,,1.0,,,,,,,,,0.2019958340418296,,,0.3990020829790852,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,
長岡市議会議員補欠選挙（2016年10月16日投票）,長岡市議会議員補欠選挙,新潟県,長岡市,20161016.0,2016.0,10.0,16.0,20161009.0,無投票,1.0,1.0,1.0,,,,,任期満了/辞職,44.01,,,,長岡市議会議員補欠選挙（2016年10月16日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,34.0,0.0,34.0,34.0,34.0,34.0,34.0,34.0,0.0,34.0,34.0,34.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長岡市議会議員選挙（2007年04月22日投票）,長岡市議会議員選挙,新潟県,長岡市,20070422.0,2007.0,4.0,22.0,20070415.0,63.05,38.0,46.0,1.2105263157894737,226606.0,,,,任期満了,,,,,長岡市議会議員選挙（2007年04月22日投票）,1.0,46.0,38.0,1.2105263157894737,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.021739130434782608,,,140808.0,3.0,56.608695652173914,8.20254006488649,30.0,52.0,58.0,60.75,73.0,55.94736842105263,8.577655698692887,30.0,50.5,57.5,60.0,73.0,,,10983.02,,,,,,12655.91,,,117169.07,,,,,,,140808.0,,,0.07799997159252316,,,,,,0.08988061757854668,,,0.8321194108289303,,,,,,,1.0,,,0.025999990530841052,,,,,,0.02247015439463667,,,0.02133639514945975,,,,,,,,,3.0,,,,,,4.0,,,39.0,,,,,,,,,3.0,,,,,,3.0,,,32.0,,,,,,
長岡市議会議員選挙（2011年04月24日投票）,長岡市議会議員選挙,新潟県,長岡市,20110424.0,2011.0,4.0,24.0,20110417.0,53.51,38.0,40.0,1.0526315789473684,229339.0,,,2733.0,任期満了,63.05,,,,長岡市議会議員選挙（2011年04月24日投票）,1.0,40.0,38.0,1.0526315789473684,0.0,0.0,0.0,0.025,0.02631578947368421,0.825,0.125,0.05,0.868421052631579,0.10526315789473684,0.02631578947368421,0.8842591145521345,0.07716070084407291,0.038580184603792644,0.026795730744004074,0.01543214016881458,0.019290092301896322,120613.99,5.0,,,,,,,,,,,,,,,,2334.55,10179.52,,,,,,10632.0,,,95102.92,2365.0,,,,,,120613.99,,0.019355549053637976,0.08439750645841332,,,,,,0.08814897840623628,,,0.7884899587518828,0.01960800732982965,,,,,,1.0,,0.019355549053637976,0.02813250215280444,,,,,,0.02203724460155907,,,0.025435159959738152,0.01960800732982965,,,,,,,1.0,3.0,,,,,,4.0,,,31.0,1.0,,,,,,,1.0,3.0,,,,,,4.0,,,29.0,1.0,,,,,
長岡市議会議員選挙（2015年04月26日投票）,長岡市議会議員選挙,新潟県,長岡市,20150426.0,2015.0,4.0,26.0,20150419.0,53.11,34.0,40.0,1.1764705882352942,,,,,任期満了,53.51,,,,長岡市議会議員選挙（2015年04月26日投票）,1.0,40.0,34.0,1.1764705882352942,0.0,0.0,0.0,0.05,0.029411764705882353,0.7,0.3,0.0,0.8235294117647058,0.17647058823529413,0.0,0.7739451881434178,0.2260548118565822,,0.027640899576550637,0.018837900988048516,,117752.98999999999,5.0,57.85,11.001249928985345,28.0,52.25,60.0,66.0,75.0,58.029411764705884,9.366665845739558,37.0,53.0,60.0,65.75,73.0,,,9549.73,,,,,931.0,12234.33,2222.04,,92815.89,,,,,,,117752.98999999999,,,0.08109968163016498,,,,,0.00790638097597352,0.10389825345411612,0.018870348854835874,,0.7882253350849096,,,,,,,1.0,,,0.027033227210054994,,,,,0.00790638097597352,0.02597456336352903,0.018870348854835874,,0.025426623712416437,,,,,,,,,3.0,,,,,1.0,4.0,1.0,,31.0,,,,,,,,,3.0,,,,,0.0,4.0,1.0,,26.0,,,,,,
