,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_NHK受信料を支払わない方法を教える党,得票数_いなべ市民の会,得票数_三重ヤマネコの会,得票数_三重民主連合,得票数_公明党,得票数_地域政党草の根運動いが,得票数_幸福実現党,得票数_日本共産,得票数_日本共産党,得票数_日本維新の会,得票数_民主党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_自民、市民クラブ,得票数_自由民主党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_NHK受信料を支払わない方法を教える党,得票率_いなべ市民の会,得票率_三重ヤマネコの会,得票率_三重民主連合,得票率_公明党,得票率_地域政党草の根運動いが,得票率_幸福実現党,得票率_日本共産,得票率_日本共産党,得票率_日本維新の会,得票率_民主党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_自民、市民クラブ,得票率_自由民主党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_NHK受信料を支払わない方法を教える党,一人あたり得票率_いなべ市民の会,一人あたり得票率_三重ヤマネコの会,一人あたり得票率_三重民主連合,一人あたり得票率_公明党,一人あたり得票率_地域政党草の根運動いが,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産,一人あたり得票率_日本共産党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自民、市民クラブ,一人あたり得票率_自由民主党,立候補者数_NHKから国民を守る党,立候補者数_NHK受信料を支払わない方法を教える党,立候補者数_いなべ市民の会,立候補者数_三重ヤマネコの会,立候補者数_三重民主連合,立候補者数_公明党,立候補者数_地域政党草の根運動いが,立候補者数_幸福実現党,立候補者数_日本共産,立候補者数_日本共産党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自民、市民クラブ,立候補者数_自由民主党,当選者数_NHKから国民を守る党,当選者数_NHK受信料を支払わない方法を教える党,当選者数_いなべ市民の会,当選者数_三重ヤマネコの会,当選者数_三重民主連合,当選者数_公明党,当選者数_地域政党草の根運動いが,当選者数_幸福実現党,当選者数_日本共産,当選者数_日本共産党,当選者数_日本維新の会,当選者数_民主党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自民、市民クラブ,当選者数_自由民主党
紀北町議会議員選挙（2006年11月05日投票）,紀北町議会議員選挙,三重県,紀北町,20061105.0,2006.0,11.0,5.0,20061031.0,83.26,22.0,24.0,1.0909090909090908,17092.0,,,,任期満了,,,,,紀北町議会議員選挙（2006年11月05日投票）,1.0,24.0,22.0,1.0909090909090908,0.0,0.0,0.0,0.08333333333333333,0.09090909090909091,0.7083333333333334,0.2916666666666667,0.0,0.7272727272727273,0.2727272727272727,0.0,0.6782603138535823,0.3217396861464176,,0.03989766552079896,0.04596281230663109,,14083.0,3.0,61.25,6.213225142119563,52.0,57.75,60.0,65.25,73.0,60.81818181818182,5.951595383030149,52.0,57.25,60.0,64.5,73.0,,,,,,867.0,,,,1585.0,,,11631.0,,,,,,14083.0,,,,,,0.06156358730384151,,,,0.11254704253355109,,,0.8258893701626074,,,,,,1.0,,,,,,0.06156358730384151,,,,0.03751568084451703,,,0.04129446850813037,,,,,,,,,,,1.0,,,,3.0,,,20.0,,,,,,,,,,,1.0,,,,3.0,,,18.0,,,,,
紀北町議会議員選挙（2010年11月07日投票）,紀北町議会議員選挙,三重県,紀北町,20101107.0,2010.0,11.0,7.0,20101102.0,,18.0,28.0,1.5555555555555556,16262.0,,,-830.0,任期満了,83.26,,,,紀北町議会議員選挙（2010年11月07日投票）,1.0,28.0,18.0,1.5555555555555556,0.0,0.0,0.0,0.07142857142857142,0.0,0.6785714285714286,0.2857142857142857,0.03571428571428571,0.6666666666666666,0.2777777777777778,0.05555555555555555,0.6796434557367058,0.26199908578394027,0.05835745847935395,0.03577070819666873,0.03274988572299253,0.05835745847935395,13126.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
紀北町議会議員選挙（2014年11月09日投票）,紀北町議会議員選挙,三重県,紀北町,20141109.0,2014.0,11.0,9.0,20141104.0,74.18,16.0,17.0,1.0625,,,,,任期満了,,,,,紀北町議会議員選挙（2014年11月09日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.11764705882352941,0.125,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.8125,0.125,0.0625,0.7832800365463682,0.1509365006852444,0.0657834627683874,0.055948574039026304,0.0754682503426222,0.0657834627683874,10945.0,3.0,63.88235294117647,7.0199912262487185,44.0,60.0,65.0,70.0,73.0,63.3125,6.843964037748884,44.0,60.0,65.0,67.0,71.0,,,,,,1187.0,,,,1349.0,,,8409.0,,,,,,10945.0,,,,,,0.10845134764732754,,,,0.12325262677021472,,,0.7682960255824578,,,,,,1.0,,,,,,0.10845134764732754,,,,0.06162631338510736,,,0.05487828754160413,,,,,,,,,,,1.0,,,,2.0,,,14.0,,,,,,,,,,,1.0,,,,2.0,,,13.0,,,,,
紀北町議会議員選挙（2018年11月11日投票）,紀北町議会議員選挙,三重県,紀北町,20181111.0,2018.0,11.0,11.0,20181106.0,71.56,16.0,19.0,1.1875,14078.0,,,,任期満了,74.18,,,,紀北町議会議員選挙（2018年11月11日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.10526315789473684,0.125,0.7894736842105263,0.21052631578947367,0.0,0.8125,0.1875,0.0,0.8016057141954674,0.1983942858045325,,0.053440380946364496,0.049598571451133125,,9940.996999999998,4.0,66.89473684210526,9.066391012049916,42.0,65.0,69.0,72.0,79.0,67.1875,6.747395330792468,48.0,65.5,69.0,70.0,77.0,,,,,,940.0,,,,946.0,,,7482.066,,,,,572.931,9940.997,,,,,,0.09455792009594209,,,,0.09516148128804384,,,0.7526474457240053,,,,,0.057633152892008724,1.0,,,,,,0.09455792009594209,,,,0.04758074064402192,,,0.050176496381600356,,,,,0.057633152892008724,,,,,,1.0,,,,2.0,,,15.0,,,,,1.0,,,,,,1.0,,,,2.0,,,12.0,,,,,1.0
紀宝町議会議員補欠選挙（2010年01月24日投票）,紀宝町議会議員補欠選挙,三重県,紀宝町,20100124.0,2010.0,1.0,24.0,20100119.0,79.01,1.0,3.0,3.0,9989.0,,,,その他,,,,,紀宝町議会議員補欠選挙（2010年01月24日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,,0.7457841483979764,0.2542158516020236,,0.3728920741989882,0.2542158516020236,7116.0,1.0,54.333333333333336,11.61416759345623,38.0,49.5,61.0,62.5,64.0,38.0,0.0,38.0,38.0,38.0,38.0,38.0,,,,,,,,,,,,,7116.0,,,,,,7116.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,
紀宝町議会議員選挙（2007年01月28日投票）,紀宝町議会議員選挙,三重県,紀宝町,20070128.0,2007.0,1.0,28.0,20070123.0,84.12,15.0,17.0,1.1333333333333333,10301.0,,,,任期満了,,,,,紀宝町議会議員選挙（2007年01月28日投票）,1.0,17.0,15.0,1.1333333333333333,0.0,0.0,0.0,0.11764705882352941,0.13333333333333333,0.8823529411764706,0.11764705882352941,0.0,0.8666666666666667,0.13333333333333333,0.0,0.8771450337952618,0.12285496620473818,,0.058476335586350785,0.06142748310236909,,8623.99,3.0,57.705882352941174,8.165672090651297,30.0,56.0,59.0,62.0,68.0,57.666666666666664,8.692269873603532,30.0,55.5,59.0,62.0,68.0,,,,,,597.0,,,,1148.0,,,6878.99,,,,,,8623.99,,,,,,0.06922549771045652,,,,0.1331170374733737,,,0.7976574648161697,,,,,,1.0,,,,,,0.06922549771045652,,,,0.06655851873668685,,,0.05697553320115498,,,,,,,,,,,1.0,,,,2.0,,,14.0,,,,,,,,,,,1.0,,,,2.0,,,12.0,,,,,
紀宝町議会議員選挙（2011年01月30日投票）,紀宝町議会議員選挙,三重県,紀宝町,20110130.0,2011.0,1.0,30.0,20110125.0,79.9,14.0,17.0,1.2142857142857142,9948.0,,,-353.0,任期満了,84.12,,,,紀宝町議会議員選挙（2011年01月30日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.058823529411764705,0.07142857142857142,0.5294117647058824,0.47058823529411764,0.0,0.5714285714285714,0.42857142857142855,0.0,0.5422847724102954,0.45771522758970457,,0.06025386360114393,0.05721440344871307,,7887.0,3.0,,,,,,,,,,,,,,,,,,,,697.0,,,,393.0,,,6797.0,,,,,,7887.0,,,,,,0.08837327247369088,,,,0.0498288322556105,,,0.8617978952706986,,,,,,1.0,,,,,,0.08837327247369088,,,,0.0498288322556105,,,0.05745319301804657,,,,,,,,,,,1.0,,,,1.0,,,15.0,,,,,,,,,,,1.0,,,,1.0,,,12.0,,,,,
紀宝町議会議員選挙（2015年02月01日投票）,紀宝町議会議員選挙,三重県,紀宝町,20150201.0,2015.0,2.0,1.0,20150127.0,73.41,13.0,15.0,1.1538461538461535,,,,,任期満了,79.9,,,,紀宝町議会議員選挙（2015年02月01日投票）,1.0,15.0,13.0,1.1538461538461537,0.0,0.0,0.0,0.13333333333333333,0.15384615384615385,0.7333333333333333,0.26666666666666666,0.0,0.8461538461538461,0.15384615384615385,0.0,0.7541030809098762,0.24589691909012382,,0.06855482553726147,0.061474229772530954,,6946.0,2.0,59.666666666666664,9.754770912510224,38.0,59.0,65.0,67.0,69.0,58.76923076923077,10.18410410057561,38.0,58.0,60.0,67.0,69.0,,,,,,,,,,559.0,,,6387.0,,,,,,6946.0,,,,,,,,,,0.08047797293406277,,,0.9195220270659372,,,,,,1.0,,,,,,,,,,0.08047797293406277,,,0.06568014479042408,,,,,,,,,,,,,,,1.0,,,14.0,,,,,,,,,,,,,,,1.0,,,12.0,,,,,
紀宝町議会議員選挙（2019年01月27日投票）,紀宝町議会議員選挙,三重県,紀宝町,20190127.0,2019.0,1.0,27.0,20190122.0,無投票,13.0,13.0,1.0,,,,,任期満了,73.41,,,,紀宝町議会議員選挙（2019年01月27日投票）,1.0,13.0,13.0,1.0,1.0,1.0,0.0,0.15384615384615385,0.15384615384615385,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.6153846153846154,0.3076923076923077,0.07692307692307693,,,,,,,0.0,2.0,62.84615384615385,8.847825928929606,42.0,61.0,64.0,71.0,71.0,62.84615384615385,8.847825928929606,42.0,61.0,64.0,71.0,71.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,12.0,,,,,,,,,,,,,,,1.0,,,12.0,,,,,
菰野町議会議員補欠選挙（2007年02月04日投票）,菰野町議会議員補欠選挙,三重県,菰野町,20070204.0,2007.0,2.0,4.0,20070130.0,67.74,1.0,3.0,3.0,30833.0,,,,任期満了,,,,,菰野町議会議員補欠選挙（2007年02月04日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,1.0,,,0.3333333333333333,19862.0,2.0,65.0,2.160246899469287,63.0,63.5,64.0,66.0,68.0,68.0,0.0,68.0,68.0,68.0,68.0,68.0,,,,,,,,,,6930.0,,,12932.0,,,,,,19862.0,,,,,,,,,,0.3489074614842413,,,0.6510925385157588,,,,,,1.0,,,,,,,,,,0.3489074614842413,,,0.3255462692578794,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,0.0,,,1.0,,,,,
菰野町議会議員補欠選挙（2015年02月01日投票）,菰野町議会議員補欠選挙,三重県,菰野町,20150201.0,2015.0,2.0,1.0,20150127.0,無投票,1.0,1.0,1.0,,,,,その他,67.74,,,,菰野町議会議員補欠選挙（2015年02月01日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0.0,1.0,32.0,0.0,32.0,32.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
菰野町議会議員補欠選挙（2019年02月03日投票）,菰野町議会議員補欠選挙,三重県,菰野町,20190203.0,2019.0,2.0,3.0,20190129.0,54.89,1.0,2.0,2.0,,,,,辞職,,,,,菰野町議会議員補欠選挙（2019年02月03日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,17271.0,1.0,61.5,1.5,60.0,60.75,61.5,62.25,63.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,17271.0,,,,,,17271.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,
菰野町議会議員選挙（2008年10月26日投票）,菰野町議会議員選挙,三重県,菰野町,20081026.0,2008.0,10.0,26.0,20081021.0,67.45,18.0,22.0,1.2222222222222223,31173.0,,,,任期満了,,,,,菰野町議会議員選挙（2008年10月26日投票）,1.0,22.0,18.0,1.2222222222222223,0.0,0.0,0.0,0.13636363636363635,0.16666666666666666,0.5909090909090909,0.2727272727272727,0.13636363636363635,0.7222222222222222,0.1111111111111111,0.16666666666666666,0.6823524746614801,0.1738784147581676,0.14376911058035233,0.05248865189703693,0.02897973579302793,0.047923036860117445,20678.99,3.0,54.77272727272727,11.797271711489515,26.0,47.0,59.0,63.25,69.0,57.5,9.673847907287634,35.0,55.0,60.0,64.75,69.0,,,,,,2278.57,,,,3405.3599999999997,,,14995.060000000001,,,,,,20678.99,,,,,,0.11018768324758607,,,,0.16467728839754744,,,0.7251350283548664,,,,,,1.0,,,,,,0.11018768324758607,,,,0.05489242946584915,,,0.04028527935304813,,,,,,,,,,,1.0,,,,3.0,,,18.0,,,,,,,,,,,1.0,,,,3.0,,,14.0,,,,,
菰野町議会議員選挙（2012年10月28日投票）,菰野町議会議員選挙,三重県,菰野町,20121028.0,2012.0,10.0,28.0,20121023.0,無投票,18.0,18.0,1.0,32284.0,,,1111.0,任期満了,67.45,,,,菰野町議会議員選挙（2012年10月28日投票）,1.0,18.0,18.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,0.2222222222222222,0.0,,,,,,,0.0,3.0,57.111111111111114,12.00874167193257,30.0,50.75,59.5,65.0,73.0,57.111111111111114,12.00874167193257,30.0,50.75,59.5,65.0,73.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,,,13.0,,,,,,,,,,,2.0,,,,3.0,,,13.0,,,,,
菰野町議会議員選挙（2016年10月30日投票）,菰野町議会議員選挙,三重県,菰野町,20161030.0,2016.0,10.0,30.0,20161025.0,55.98,18.0,22.0,1.2222222222222223,33436.0,,,1152.0,任期満了,,,,,菰野町議会議員選挙（2016年10月30日投票）,1.0,22.0,18.0,1.2222222222222223,0.0,0.0,0.0,0.13636363636363635,0.16666666666666666,0.7272727272727273,0.2727272727272727,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8436739330340238,0.1563260669659761,,0.05272962081462649,0.02605434449432935,,18487.0,0.0,55.72727272727273,14.18444031703183,26.0,44.0,60.5,68.0,77.0,56.666666666666664,12.600705447623866,34.0,44.25,60.5,68.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
菰野町議会議員選挙（2020年10月25日投票）,菰野町議会議員選挙,三重県,菰野町,20201025.0,2020.0,10.0,25.0,20201020.0,52.9,18.0,19.0,1.0555555555555556,,,,,任期満了/得票順で１８番目の候補者は法定得票数に達しなかったため、当選者は17名となりました。2020/10/28,55.98,,,,菰野町議会議員選挙（2020年10月25日投票）,1.0,19.0,17.0,1.1176470588235294,0.0,0.0,0.0,0.15789473684210525,0.11764705882352941,0.7894736842105263,0.21052631578947367,0.0,0.8823529411764706,0.11764705882352941,0.0,0.8941714164767334,0.1058285835232667,,0.059611427765115556,0.026457145880816674,,17499.998,4.0,59.31578947368421,11.438865565665282,38.0,48.5,63.0,66.0,77.0,58.705882352941174,11.944798059910495,38.0,48.0,61.0,67.0,77.0,,,,,,2081.0,,,,2149.583,,,12473.415,,,,,796.0,17499.998,,,,,,0.11891429930449135,,,,0.12283332832380896,,,0.7127666528876175,,,,,0.04548571948408223,1.0,,,,,,0.11891429930449135,,,,0.040944442774602983,,,0.050911903777686965,,,,,0.04548571948408223,,,,,,1.0,,,,3.0,,,14.0,,,,,1.0,,,,,,1.0,,,,3.0,,,12.0,,,,,1.0
鈴鹿市議会議員選挙（1999年04月25日投票）,鈴鹿市議会議員選挙,三重県,鈴鹿市,19990425.0,1999.0,4.0,25.0,19990418.0,70.27,32.0,39.0,1.21875,139831.0,,,,任期満了,,,,,鈴鹿市議会議員選挙（1999年04月25日投票）,1.0,39.0,32.0,1.21875,0.0,0.0,0.0,0.10256410256410256,0.09375,0.5384615384615384,0.4358974358974359,0.02564102564102564,0.625,0.375,0.0,0.5353629675681277,0.4502447414775671,0.014392290954305253,0.02549347464610132,0.026484984792798066,0.014392290954305253,96510.0,4.0,54.87179487179487,9.229772025907797,32.0,48.0,54.0,61.5,76.0,54.03125,8.769565179500065,32.0,48.0,54.5,60.25,69.0,,,,,,12785.91,,,,7350.3,,,71476.79,,,,,4897.0,96510.0,,,,,,0.13248274790177184,,,,0.07616101958346286,,,0.7406153766449072,,,,,0.05074085586985805,1.0,,,,,,0.03312068697544296,,,,0.019040254895865714,,,0.025538461263617487,,,,,0.025370427934929024,,,,,,4.0,,,,4.0,,,29.0,,,,,2.0,,,,,,4.0,,,,2.0,,,24.0,,,,,2.0
鈴鹿市議会議員選挙（2003年04月27日投票）,鈴鹿市議会議員選挙,三重県,鈴鹿市,20030427.0,2003.0,4.0,27.0,20030420.0,63.73,32.0,39.0,1.21875,144525.0,,,4694.0,任期満了,70.27,,,,鈴鹿市議会議員選挙（2003年04月27日投票）,1.0,39.0,32.0,1.21875,0.0,0.0,0.0,0.07692307692307693,0.09375,0.5897435897435898,0.358974358974359,0.05128205128205128,0.6875,0.25,0.0625,0.6296520739711562,0.3176803357487172,0.052667590280126714,0.027376177129180702,0.022691452553479798,0.026333795140063357,90643.98000000001,5.0,54.666666666666664,8.144003089684231,29.0,50.5,55.0,60.0,71.0,55.625,8.473303665041163,29.0,51.0,55.5,61.0,71.0,,,,,,9261.22,,,,5906.0,,,68474.76000000001,2918.0,,,,4084.0,90643.98000000001,,,,,,0.10217137420488374,,,,0.06515600925731636,,,0.7554253465039819,0.032191878600211506,,,,0.045055391433606505,1.0,,,,,,0.034057124734961246,,,,0.021718669752438788,,,0.02518084488346606,0.032191878600211506,,,,0.022527695716803253,,,,,,3.0,,,,3.0,,,30.0,1.0,,,,2.0,,,,,,3.0,,,,2.0,,,24.0,1.0,,,,2.0
鈴鹿市議会議員選挙（2007年04月22日投票）,鈴鹿市議会議員選挙,三重県,鈴鹿市,20070422.0,2007.0,4.0,22.0,20070415.0,59.0,32.0,39.0,1.21875,149613.0,,,5088.0,任期満了,63.73,,,,鈴鹿市議会議員選挙（2007年04月22日投票）,1.0,39.0,32.0,1.21875,0.0,0.0,0.0,0.07692307692307693,0.09375,0.6410256410256411,0.3333333333333333,0.02564102564102564,0.78125,0.1875,0.03125,0.7215611485207575,0.25359170844183404,0.02484714303740837,0.0288624459408303,0.019507054495525696,0.02484714303740837,87173.0,5.0,54.82051282051282,9.665884481719106,27.0,50.0,56.0,61.0,75.0,55.5625,8.739055655504202,33.0,50.0,56.0,61.0,75.0,,,,,,9437.58,,,,4956.0,,2735.0,67382.42,,,,,2662.0,87173.0,,,,,,0.10826265013249516,,,,0.056852465786424694,,0.031374393447512416,0.7729735124407786,,,,,0.03053697819278905,1.0,,,,,,0.03608755004416505,,,,0.028426232893212347,,0.031374393447512416,0.02415542226377433,,,,,0.03053697819278905,,,,,,3.0,,,,2.0,,1.0,32.0,,,,,1.0,,,,,,3.0,,,,2.0,,1.0,25.0,,,,,1.0
鈴鹿市議会議員選挙（2011年04月24日投票）,鈴鹿市議会議員選挙,三重県,鈴鹿市,20110424.0,2011.0,4.0,24.0,20110417.0,58.44,32.0,35.0,1.09375,152609.0,,,2996.0,任期満了,59.0,,,,鈴鹿市議会議員選挙（2011年04月24日投票）,1.0,35.0,32.0,1.09375,0.0,0.0,0.0,0.11428571428571428,0.125,0.6285714285714286,0.37142857142857144,0.0,0.6875,0.3125,0.0,0.6352556581699282,0.36474434183007176,,0.028875257189542192,0.028057257063851673,,87431.98,5.0,,,,,,,,,,,,,,,,,,,,9007.05,,,,5478.0,,5094.0,63815.92999999999,,,,,4037.0,87431.98,,,,,,0.10301779737803032,,,,0.06265442004172844,,0.058262434409011445,0.7298923117147753,,,,,0.04617303645645449,1.0,,,,,,0.03433926579267677,,,,0.03132721002086422,,0.029131217204505722,0.027033048582028714,,,,,0.04617303645645449,,,,,,3.0,,,,2.0,,2.0,27.0,,,,,1.0,,,,,,3.0,,,,2.0,,2.0,24.0,,,,,1.0
鈴鹿市議会議員選挙（2015年04月26日投票）,鈴鹿市議会議員選挙,三重県,鈴鹿市,20150426.0,2015.0,4.0,26.0,20150419.0,54.57,32.0,38.0,1.1875,,,,,任期満了,58.44,,,,鈴鹿市議会議員選挙（2015年04月26日投票）,1.0,38.0,32.0,1.1875,0.0,0.0,0.0,0.10526315789473684,0.09375,0.7105263157894737,0.2894736842105263,0.0,0.75,0.25,0.0,0.732797659046758,0.267202340953242,,0.027140654038768815,0.024291121904840184,,81847.0,5.0,56.76315789473684,8.901313358228943,34.0,50.0,58.5,63.75,70.0,58.25,7.5,41.0,54.0,59.5,64.0,70.0,,,,,,7860.0,,,,6293.0,,5363.0,56159.54,,,,,6171.46,81847.00000000001,,,,,,0.09603284176573361,,,,0.07688736300658544,,0.0655246985228536,0.6861526995491587,,,,,0.07540239715566849,1.0,,,,,,0.03201094725524454,,,,0.025629121002195148,,0.021841566174284534,0.02639048844419841,,,,,0.02513413238522283,,,,,,3.0,,,,3.0,,3.0,26.0,,,,,3.0,,,,,,3.0,,,,3.0,,2.0,22.0,,,,,2.0
鈴鹿市議会議員選挙（2019年04月21日投票）,鈴鹿市議会議員選挙,三重県,鈴鹿市,20190421.0,2019.0,4.0,21.0,20190414.0,47.19,32.0,35.0,1.09375,158192.0,,,,任期満了,54.57,,,,鈴鹿市議会議員選挙（2019年04月21日投票）,1.0,35.0,32.0,1.09375,0.0,0.0,0.0,0.08571428571428572,0.0625,0.6571428571428571,0.2571428571428571,0.08571428571428572,0.6875,0.25,0.0625,0.6900421884975156,0.2361228001793229,0.07383501132316139,0.03000183428250068,0.026235866686591433,0.024611670441053796,73433.997,7.0,56.31428571428572,11.01368351142323,27.0,50.0,59.0,65.0,73.0,56.46875,10.879982694724289,27.0,50.5,58.5,64.5,73.0,760.0,,,,1932.0,7873.0,,,,5446.0,,,40844.80699999999,,1527.0,,,15051.19,73433.99699999999,0.010349429842420264,,,,0.026309340073099933,0.10721192256496676,,,,0.07416183542344837,,,0.5562111374653895,,0.020794183380757555,,,0.2049621512499177,1.0,0.010349429842420264,,,,0.026309340073099933,0.03573730752165558,,,,0.024720611807816123,,,0.029274270392915237,,0.020794183380757555,,,0.029280307321416815,1.0,,,,1.0,3.0,,,,3.0,,,19.0,,1.0,,,7.0,0.0,,,,1.0,3.0,,,,2.0,,,18.0,,1.0,,,7.0
鳥羽市議会議員補欠選挙（2017年04月16日投票）,鳥羽市議会議員補欠選挙,三重県,鳥羽市,20170416.0,2017.0,4.0,16.0,20170409.0,40.95,1.0,2.0,2.0,16737.0,,,,任期満了/野村保夫議員の三重県議補選に出馬のため,,,,,鳥羽市議会議員補欠選挙（2017年04月16日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,6663.0,0.0,51.0,10.0,41.0,46.0,51.0,56.0,61.0,61.0,0.0,61.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鳥羽市議会議員選挙（2007年04月22日投票）,鳥羽市議会議員選挙,三重県,鳥羽市,20070422.0,2007.0,4.0,22.0,20070415.0,81.55,16.0,17.0,1.0625,18946.0,,,,任期満了,,,,,鳥羽市議会議員選挙（2007年04月22日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.11764705882352941,0.125,0.5882352941176471,0.35294117647058826,0.058823529411764705,0.625,0.3125,0.0625,0.5408480750948557,0.3895617316490074,0.06959019325613687,0.054084807509485563,0.06492695527483457,0.06959019325613687,15346.990000000002,3.0,55.294117647058826,7.151838150247504,44.0,50.0,56.0,60.0,67.0,55.625,7.244610065421051,44.0,50.25,56.5,60.25,67.0,,,,,,1524.6,,,,1333.0,,,12489.39,,,,,,15346.99,,,,,,0.09934195565384482,,,,0.08685742285620829,,,0.8138006214899468,,,,,,1.0,,,,,,0.09934195565384482,,,,0.08685742285620829,,,0.054253374765996454,,,,,,,,,,,1.0,,,,1.0,,,15.0,,,,,,,,,,,1.0,,,,1.0,,,14.0,,,,,
