,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_　,得票数_かしま志民党,得票数_つくば　維新の会,得票数_つくば・市民ネットワーク,得票数_とりで生活者ネットワーク,得票数_みんなの党,得票数_公明党,得票数_再建党,得票数_国民民主党,得票数_幸福実現党,得票数_新党もりや,得票数_新社会党,得票数_日本共産党,得票数_日本維新の会,得票数_明るい平和と立憲取手民主市民連合会,得票数_東海第2原発の再稼働を止める会 ,得票数_民主党,得票数_民進党,得票数_消費税を廃止する市民の党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_自由民主党,得票数_２１世紀倶楽部,得票数_sum_v,得票率_NHKから国民を守る党,得票率_　,得票率_かしま志民党,得票率_つくば　維新の会,得票率_つくば・市民ネットワーク,得票率_とりで生活者ネットワーク,得票率_みんなの党,得票率_公明党,得票率_再建党,得票率_国民民主党,得票率_幸福実現党,得票率_新党もりや,得票率_新社会党,得票率_日本共産党,得票率_日本維新の会,得票率_明るい平和と立憲取手民主市民連合会,得票率_東海第2原発の再稼働を止める会 ,得票率_民主党,得票率_民進党,得票率_消費税を廃止する市民の党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_自由民主党,得票率_２１世紀倶楽部,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_　,一人あたり得票率_かしま志民党,一人あたり得票率_つくば　維新の会,一人あたり得票率_つくば・市民ネットワーク,一人あたり得票率_とりで生活者ネットワーク,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_再建党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_新党もりや,一人あたり得票率_新社会党,一人あたり得票率_日本共産党,一人あたり得票率_日本維新の会,一人あたり得票率_明るい平和と立憲取手民主市民連合会,一人あたり得票率_東海第2原発の再稼働を止める会 ,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_消費税を廃止する市民の党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由民主党,一人あたり得票率_２１世紀倶楽部,立候補者数_NHKから国民を守る党,立候補者数_　,立候補者数_かしま志民党,立候補者数_つくば　維新の会,立候補者数_つくば・市民ネットワーク,立候補者数_とりで生活者ネットワーク,立候補者数_みんなの党,立候補者数_公明党,立候補者数_再建党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_新党もりや,立候補者数_新社会党,立候補者数_日本共産党,立候補者数_日本維新の会,立候補者数_明るい平和と立憲取手民主市民連合会,立候補者数_東海第2原発の再稼働を止める会 ,立候補者数_民主党,立候補者数_民進党,立候補者数_消費税を廃止する市民の党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由民主党,立候補者数_２１世紀倶楽部,当選者数_NHKから国民を守る党,当選者数_　,当選者数_かしま志民党,当選者数_つくば　維新の会,当選者数_つくば・市民ネットワーク,当選者数_とりで生活者ネットワーク,当選者数_みんなの党,当選者数_公明党,当選者数_再建党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_新党もりや,当選者数_新社会党,当選者数_日本共産党,当選者数_日本維新の会,当選者数_明るい平和と立憲取手民主市民連合会,当選者数_東海第2原発の再稼働を止める会 ,当選者数_民主党,当選者数_民進党,当選者数_消費税を廃止する市民の党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由民主党,当選者数_２１世紀倶楽部
桜川市議会議員選挙（2010年09月19日投票）,桜川市議会議員選挙,茨城県,桜川市,20100919.0,2010.0,9.0,19.0,20100912.0,75.16,22.0,25.0,1.1363636363636365,38688.0,,,-1037.0,任期満了,82.85,,,,桜川市議会議員選挙（2010年09月19日投票）,1.0,25.0,22.0,1.1363636363636365,0.0,0.0,0.0,0.08,0.09090909090909091,0.72,0.24,0.04,0.7727272727272727,0.18181818181818182,0.045454545454545456,0.7624087500988298,0.18832509781097762,0.049266152090192646,0.04235604167215721,0.0313875163018296,0.049266152090192646,28710.99,3.0,,,,,,,,,,,,,,,,,,,,,,1652.0,,,,,,1268.0,,,,,,,25790.99,,,,,,28710.99,,,,,,,,0.0575389424049815,,,,,,0.044164272983968855,,,,,,,0.8982967846110497,,,,,,1.0,,,,,,,,0.0575389424049815,,,,,,0.044164272983968855,,,,,,,0.039056381939610856,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,23.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,20.0,,,,,
桜川市議会議員選挙（2014年09月07日投票）,桜川市議会議員選挙,茨城県,桜川市,20140907.0,2014.0,9.0,7.0,20140831.0,72.58,18.0,21.0,1.1666666666666667,,,,,任期満了,75.16,,,,桜川市議会議員選挙（2014年09月07日投票）,1.0,21.0,18.0,1.1666666666666667,0.0,0.0,0.0,0.09523809523809523,0.1111111111111111,0.7619047619047619,0.19047619047619047,0.047619047619047616,0.8333333333333334,0.1111111111111111,0.05555555555555555,0.822463077739718,0.09329098062350817,0.0842459416367738,0.05140394235873238,0.023322745155877043,0.0842459416367738,26754.998,3.0,58.76190476190476,9.117773129886078,37.0,55.0,62.0,67.0,70.0,57.5,9.081421817216851,37.0,49.75,60.0,65.5,68.0,,,,,,,,1539.0,,,,,,1254.0,,,,,,,23961.998,,,,,,26754.998,,,,,,,,0.057521962812331365,,,,,,0.04686974747671444,,,,,,,0.8956082897109542,,,,,,1.0,,,,,,,,0.057521962812331365,,,,,,0.04686974747671444,,,,,,,0.04713727840583969,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,19.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,16.0,,,,,
桜川市議会議員選挙（2018年09月02日投票）,桜川市議会議員選挙,茨城県,桜川市,20180902.0,2018.0,9.0,2.0,20180826.0,66.23,18.0,20.0,1.1111111111111112,,,,,任期満了,72.58,,,,桜川市議会議員選挙（2018年09月02日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.1,0.1111111111111111,0.7,0.25,0.05,0.7777777777777778,0.16666666666666666,0.05555555555555555,0.6987911066024178,0.21493786457012426,0.08627102882745795,0.049913650471601276,0.04298757291402485,0.08627102882745795,23658.0,4.0,59.5,10.413932974625869,39.0,50.75,61.5,68.5,73.0,58.166666666666664,10.122856426040144,39.0,50.25,60.5,66.75,71.0,,2041.0,,,,,,1660.0,,,,,,1173.0,,,,,,,18784.0,,,,,,23658.0,,0.08627102882745795,,,,,,0.07016653985966692,,,,,,0.04958153690083693,,,,,,,0.7939808944120382,,,,,,1.0,,0.08627102882745795,,,,,,0.07016653985966692,,,,,,0.04958153690083693,,,,,,,0.04670475849482578,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,17.0,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,15.0,,,,,
水戸市議会議員選挙（2003年04月27日投票）,水戸市議会議員選挙,茨城県,水戸市,20030427.0,2003.0,4.0,27.0,20030420.0,51.65,33.0,37.0,1.1212121212121209,192684.0,,,,任期満了,,,,,水戸市議会議員選挙（2003年04月27日投票）,1.0,37.0,33.0,1.121212121212121,0.0,0.0,0.0,0.13513513513513514,0.12121212121212122,0.7027027027027027,0.2972972972972973,0.0,0.7878787878787878,0.21212121212121213,0.0,0.7661082803720874,0.23389171962791258,,0.029465703091234134,0.021262883602537506,,97188.98999999999,7.0,52.7027027027027,11.66854136386648,25.0,47.0,55.0,60.0,74.0,52.84848484848485,11.967433618002046,25.0,49.0,56.0,60.0,74.0,,,,,,,,15265.0,,,,,1603.0,8798.0,,,,2547.0,,,53735.28,4877.0,,,10363.71,,97188.98999999999,,,,,,,,0.15706511612066348,,,,,0.016493637808150906,0.09052465716538469,,,,0.02620667217552112,,,0.5528947260384124,0.05018058115430565,,,0.10663460953756182,,1.0,,,,,,,,0.0314130232241327,,,,,0.016493637808150906,0.02263116429134617,,,,0.02620667217552112,,,0.02764473630192062,0.025090290577152827,,,0.026658652384390455,,,,,,,,,5.0,,,,,1.0,4.0,,,,1.0,,,20.0,2.0,,,4.0,,,,,,,,,5.0,,,,,0.0,4.0,,,,1.0,,,17.0,2.0,,,4.0,
水戸市議会議員選挙（2007年04月22日投票）,水戸市議会議員選挙,茨城県,水戸市,20070422.0,2007.0,4.0,22.0,20070415.0,,0.0,40.0,,208890.0,,,16206.0,任期満了,51.65,,,,水戸市議会議員選挙（2007年04月22日投票）,2.0,40.0,30.0,1.3333333333333333,0.0,0.0,0.0,0.075,0.06666666666666667,0.625,0.25,0.125,0.7666666666666667,0.16666666666666666,0.06666666666666667,0.704197201865423,0.20845463754757104,0.08734816058700594,0.02816788807461692,0.020845463754757106,0.01746963211740119,109573.0,6.0,53.825,11.410274974776023,29.0,44.5,57.0,60.0,76.0,53.3,12.275042430340786,29.0,42.75,58.0,60.0,76.0,,,,,,,,14838.0,,,,,,9857.0,,,,4767.0,,,56850.26,7382.0,,,15878.74,,109573.00000000001,,,,,,,,0.13541657160066803,,,,,,0.08995829264508591,,,,0.043505243079955826,,,0.5188345669097314,0.06737061137323976,,,0.144914714391319,,1.0,,,,,,,,0.027083314320133604,,,,,,0.02998609754836197,,,,0.043505243079955826,,,0.020753382676389254,0.03368530568661988,,,0.03622867859782975,,,,,,,,,5.0,,,,,,3.0,,,,1.0,,,25.0,2.0,,,4.0,,,,,,,,,5.0,,,,,,3.0,,,,1.0,,,15.0,2.0,,,4.0,
水戸市議会議員選挙（2011年05月29日投票）,水戸市議会議員選挙,茨城県,水戸市,20110529.0,2011.0,5.0,29.0,20110522.0,47.68,28.0,34.0,1.2142857142857142,213249.0,,,4359.0,任期満了,,,,,水戸市議会議員選挙（2011年05月29日投票）,1.0,34.0,28.0,1.2142857142857142,0.0,0.0,0.0,0.058823529411764705,0.07142857142857142,0.6764705882352942,0.2647058823529412,0.058823529411764705,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.7232453929261086,0.17437574395524308,0.10237886311864836,0.031445451866352545,0.019375082661693674,0.05118943155932418,99795.98999999999,7.0,54.23529411764706,12.295524827995255,29.0,44.25,58.5,63.75,71.0,54.57142857142857,12.234110894860937,29.0,44.75,58.5,64.0,71.0,,,,,,,3388.0,15212.0,,,,,,9634.0,,,,3590.0,,,46642.990000000005,6702.0,,,14627.0,,99795.99,,,,,,,0.03394925988509157,0.15243097443093653,,,,,,0.09653694502153844,,,,0.03597338931153446,,,0.4673834088924816,0.0671570070100011,,,0.1465690154484163,,1.0,,,,,,,0.03394925988509157,0.030486194886187305,,,,,,0.03217898167384615,,,,0.03597338931153446,,,0.02459912678381482,0.03357850350500055,,,0.048856338482805434,,,,,,,,1.0,5.0,,,,,,3.0,,,,1.0,,,19.0,2.0,,,3.0,,,,,,,,1.0,5.0,,,,,,3.0,,,,1.0,,,13.0,2.0,,,3.0,
水戸市議会議員選挙（2015年04月26日投票）,水戸市議会議員選挙,茨城県,水戸市,20150426.0,2015.0,4.0,26.0,20150419.0,47.52,28.0,36.0,1.2857142857142858,,,,,任期満了,47.68,,,,水戸市議会議員選挙（2015年04月26日投票）,1.0,36.0,28.0,1.2857142857142858,0.0,0.0,0.0,0.08333333333333333,0.10714285714285714,0.6944444444444444,0.2777777777777778,0.027777777777777776,0.8571428571428571,0.10714285714285714,0.03571428571428571,,,,,,,100388.0,8.0,58.388888888888886,11.586097458634967,33.0,48.75,62.5,67.0,74.0,58.857142857142854,11.990217100722113,33.0,49.75,62.5,68.0,74.0,,,,,,,,15486.0,,,,,384.0,9793.0,,,,3337.0,,,,5198.0,,1289.0,17180.0,,52667.0,,,,,,,,0.29403611369548294,,,,,0.007291093094347504,0.18594186112746122,,,,0.0633603584787438,,,,0.09869557787608939,,0.024474528642223783,0.32620046708565137,,1.0,,,,,,,,0.05880722273909659,,,,,0.007291093094347504,0.06198062037582041,,,,0.0633603584787438,,,,0.049347788938044694,,0.024474528642223783,0.08155011677141284,,,,,,,,,5.0,,,,,1.0,3.0,,,,1.0,,,19.0,2.0,,1.0,4.0,,,,,,,,,5.0,,,,,0.0,3.0,,,,1.0,,,13.0,2.0,,0.0,4.0,
水戸市議会議員選挙（2019年04月21日投票）,水戸市議会議員選挙,茨城県,水戸市,20190421.0,2019.0,4.0,21.0,20190414.0,45.1,28.0,34.0,1.2142857142857142,221850.0,,,,任期満了,47.52,,,,水戸市議会議員選挙（2019年04月21日投票）,1.0,34.0,28.0,1.2142857142857142,0.0,0.0,0.0,0.14705882352941177,0.14285714285714285,,,,,,,,,,,,,97701.999,6.0,59.26470588235294,12.882520815451983,32.0,50.0,61.5,71.0,78.0,58.82142857142857,13.72186360580539,32.0,46.0,58.5,71.25,78.0,,,,,,,,14810.0,,,,,,8804.0,,,,,,,44611.998999999996,5061.0,7502.0,,16913.0,,97701.999,,,,,,,,0.15158338776671296,,,,,,0.09011074584052267,,,,,,,0.4566129603960304,0.051800373091649844,0.0767845087796003,,0.17310802412548387,,1.0,,,,,,,,0.03031667755334259,,,,,,0.030036915280174225,,,,,,,0.024032261073475284,0.025900186545824922,0.03839225438980015,,0.057702674708494626,,,,,,,,,5.0,,,,,,3.0,,,,,,,19.0,2.0,2.0,,3.0,,,,,,,,,5.0,,,,,,3.0,,,,,,,14.0,1.0,2.0,,3.0,
河内町議会議員選挙（2008年02月03日投票）,河内町議会議員選挙,茨城県,河内町,20080203.0,2008.0,2.0,3.0,20080129.0,76.38,14.0,15.0,1.0714285714285714,9030.0,,,,任期満了,,,,,河内町議会議員選挙（2008年02月03日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.06666666666666667,0.07142857142857142,0.8,0.06666666666666667,0.13333333333333333,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.7874890382928968,0.06430868167202572,0.14820228003507746,0.06562408652440807,0.06430868167202572,0.07410114001753873,6842.0,2.0,59.0,7.974960814950754,46.0,54.5,58.0,64.0,74.0,58.07142857142857,7.430288263147628,46.0,54.25,57.5,63.75,74.0,,,,,,,,532.0,,,,,,,,,,,,,6310.0,,,,,,6842.0,,,,,,,,0.07775504238526747,,,,,,,,,,,,,0.9222449576147326,,,,,,1.0,,,,,,,,0.07775504238526747,,,,,,,,,,,,,0.06587463982962376,,,,,,,,,,,,,1.0,,,,,,,,,,,,,14.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,13.0,,,,,
河内町議会議員選挙（2012年02月05日投票）,河内町議会議員選挙,茨城県,河内町,20120205.0,2012.0,2.0,5.0,20120131.0,78.75,12.0,13.0,1.0833333333333333,8663.0,,,-367.0,任期満了,76.38,,,,河内町議会議員選挙（2012年02月05日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.7692307692307693,0.23076923076923078,0.0,0.75,0.25,0.0,0.7588452997779422,0.24115470022205773,,0.07588452997779423,0.08038490007401924,,6755.0,2.0,58.38461538461539,4.481388204193695,50.0,56.0,59.0,61.0,67.0,58.0,4.453463071962462,50.0,55.25,59.0,60.25,67.0,,,,,,,,517.0,,,,,,,,,,,,,6238.0,,,,,,6755.0,,,,,,,,0.07653589933382679,,,,,,,,,,,,,0.9234641006661732,,,,,,1.0,,,,,,,,0.07653589933382679,,,,,,,,,,,,,0.0769553417221811,,,,,,,,,,,,,1.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,11.0,,,,,
河内町議会議員選挙（2016年02月07日投票）,河内町議会議員選挙,茨城県,河内町,20160207.0,2016.0,2.0,7.0,20160202.0,76.39,12.0,14.0,1.1666666666666667,8095.0,,,-568.0,任期満了,78.75,,,,河内町議会議員選挙（2016年02月07日投票）,1.0,14.0,12.0,1.1666666666666667,0.0,0.0,0.0,0.07142857142857142,0.08333333333333333,0.42857142857142855,0.5714285714285714,0.0,0.4166666666666667,0.5833333333333334,0.0,0.4776391707159691,0.5223608292840309,,0.07960652845266152,0.06529510366050387,,6105.99,0.0,62.07142857142857,5.981689748298383,45.0,60.5,63.5,64.75,71.0,61.833333333333336,6.426939828219615,45.0,59.5,63.5,65.25,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
河内町議会議員選挙（2020年02月09日投票）,河内町議会議員選挙,茨城県,河内町,20200209.0,2020.0,2.0,9.0,20200204.0,無投票,12.0,12.0,1.0,,,,,任期満了,76.39,,,,河内町議会議員選挙（2020年02月09日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.75,0.16666666666666666,0.08333333333333333,0.75,0.16666666666666666,0.08333333333333333,,,,,,,0.0,2.0,62.916666666666664,7.064681324888068,48.0,61.5,65.0,67.25,71.0,62.916666666666664,7.064681324888068,48.0,61.5,65.0,67.25,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,11.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,11.0,,,,,
潮来市議会議員補欠選挙（2007年02月18日投票）,潮来市議会議員補欠選挙,茨城県,潮来市,20070218.0,2007.0,2.0,18.0,20070211.0,71.88,1.0,2.0,2.0,24978.0,,,,その他,,,,,潮来市議会議員補欠選挙（2007年02月18日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,16722.0,1.0,45.5,16.5,29.0,37.25,45.5,53.75,62.0,29.0,0.0,29.0,29.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,16722.0,,,,,,16722.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
潮来市議会議員補欠選挙（2015年02月08日投票）,潮来市議会議員補欠選挙,茨城県,潮来市,20150208.0,2015.0,2.0,8.0,20150201.0,71.8,2.0,3.0,1.5,,,,,その他,71.88,,,,潮来市議会議員補欠選挙（2015年02月08日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,,0.4577783135434874,0.5422216864565126,,0.2288891567717437,0.5422216864565126,16591.0,1.0,51.0,17.048949136725895,37.0,39.0,41.0,58.0,75.0,39.0,2.0,37.0,38.0,39.0,40.0,41.0,,,,,,,,,,,,,,,,,,,,,16591.0,,,,,,16591.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
潮来市議会議員選挙（2008年01月27日投票）,潮来市議会議員選挙,茨城県,潮来市,20080127.0,2008.0,1.0,27.0,20080120.0,71.79,18.0,21.0,1.1666666666666667,24980.0,,,,任期満了,,,,,潮来市議会議員選挙（2008年01月27日投票）,1.0,21.0,18.0,1.1666666666666667,0.0,0.0,0.0,0.09523809523809523,0.05555555555555555,0.8571428571428571,0.14285714285714285,0.0,0.8888888888888888,0.1111111111111111,0.0,0.8338587996847202,0.16614120031527982,,0.046325488871373346,0.05538040010509327,,17762.0,2.0,58.857142857142854,10.434766587782239,30.0,55.0,60.0,65.0,82.0,59.111111111111114,11.149932181601866,30.0,55.25,61.0,65.75,82.0,,,,,,,,1189.0,,,,,,,,,,,,,16573.0,,,,,,17762.0,,,,,,,,0.0669406598356041,,,,,,,,,,,,,0.933059340164396,,,,,,1.0,,,,,,,,0.0669406598356041,,,,,,,,,,,,,0.046652967008219796,,,,,,,,,,,,,1.0,,,,,,,,,,,,,20.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,17.0,,,,,
潮来市議会議員選挙（2012年01月29日投票）,潮来市議会議員選挙,茨城県,潮来市,20120129.0,2012.0,1.0,29.0,20120122.0,64.37,18.0,20.0,1.1111111111111112,24547.0,,,-433.0,任期満了,71.79,,,,潮来市議会議員選挙（2012年01月29日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.1,0.1111111111111111,0.8,0.2,0.0,0.8888888888888888,0.1111111111111111,0.0,0.878363694471077,0.12163630552892297,,0.05489773090444231,0.030409076382230744,,15645.0,2.0,,,,,,,,61.55555555555556,11.141624767920334,34.0,53.75,62.5,68.5,86.0,,,,,,,,1409.0,,,,,,,,,,,,,14236.0,,,,,,15645.0,,,,,,,,0.09006072227548738,,,,,,,,,,,,,0.9099392777245127,,,,,,1.0,,,,,,,,0.09006072227548738,,,,,,,,,,,,,0.04789154093286909,,,,,,,,,,,,,1.0,,,,,,,,,,,,,19.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,17.0,,,,,
潮来市議会議員選挙（2016年01月31日投票）,潮来市議会議員選挙,茨城県,潮来市,20160131.0,2016.0,1.0,31.0,20160124.0,71.34,16.0,22.0,1.375,24008.0,,,-539.0,任期満了,64.37,,,,潮来市議会議員選挙（2016年01月31日投票）,1.0,22.0,16.0,1.375,0.0,0.0,0.0,0.09090909090909091,0.0,0.5909090909090909,0.4090909090909091,0.0,0.5,0.5,0.0,0.5473867126128519,0.45261328738714823,,0.042106670200988607,0.050290365265238696,,16987.989999999998,2.0,60.77272727272727,11.881734714876895,42.0,53.25,59.5,68.0,90.0,58.0625,10.520627060684168,42.0,51.25,58.0,65.0,76.0,,,,,,,,953.0,,,,,,,,,,,,,16034.99,,,,,,16987.989999999998,,,,,,,,0.0560984554382243,,,,,,,,,,,,,0.9439015445617758,,,,,,1.0,,,,,,,,0.0560984554382243,,,,,,,,,,,,,0.0449476925981798,,,,,,,,,,,,,1.0,,,,,,,,,,,,,21.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,15.0,,,,,
潮来市議会議員選挙（2020年01月26日投票）,潮来市議会議員選挙,茨城県,潮来市,20200126.0,2020.0,1.0,26.0,20200119.0,66.3,16.0,20.0,1.25,,,,,任期満了,71.34,,,,潮来市議会議員選挙（2020年01月26日投票）,1.0,20.0,16.0,1.25,0.0,0.0,0.0,0.05,0.0,0.75,0.15,0.1,0.75,0.1875,0.0625,0.7504179903805781,0.19903538257462267,0.05054662704479917,0.050027866025371875,0.06634512752487422,0.025273313522399584,15549.999,2.0,61.65,12.523078694953568,42.0,55.25,61.0,67.25,94.0,60.0,11.241663577958558,42.0,51.5,61.0,67.25,80.0,,,,,,,,979.0,,,,,,,,,,,,,14570.999,,,,,,15549.999,,,,,,,,0.06295820340567225,,,,,,,,,,,,,0.9370417965943277,,,,,,1.0,,,,,,,,0.06295820340567225,,,,,,,,,,,,,0.0493179892944383,,,,,,,,,,,,,1.0,,,,,,,,,,,,,19.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,15.0,,,,,
牛久市議会議員選挙（2003年04月27日投票）,牛久市議会議員選挙,茨城県,牛久市,20030427.0,2003.0,4.0,27.0,20030420.0,52.27,22.0,25.0,1.1363636363636365,59431.0,,,,任期満了,,,,,牛久市議会議員選挙（2003年04月27日投票）,1.0,25.0,22.0,1.1363636363636365,0.0,0.0,0.0,0.32,0.2727272727272727,0.64,0.32,0.04,0.6818181818181818,0.2727272727272727,0.045454545454545456,0.6757202833901863,0.2795080031487798,0.04477171346103385,0.042232517711886644,0.03493850039359748,0.04477171346103385,30488.0,5.0,57.6,6.6392770690791325,44.0,54.0,56.0,63.0,72.0,57.40909090909091,6.492366783098516,44.0,54.0,56.0,62.5,72.0,,,,,,,,5113.7,,,,,743.0,2911.69,,,,1155.0,,,20564.61,,,,,,30488.0,,,,,,,,0.16772828653896615,,,,,0.024370244030438207,0.095502820781947,,,,0.03788375754395172,,,0.674514891104697,,,,,,1.0,,,,,,,,0.05590942884632205,,,,,0.024370244030438207,0.03183427359398233,,,,0.03788375754395172,,,0.03967734653557041,,,,,,,,,,,,,3.0,,,,,1.0,3.0,,,,1.0,,,17.0,,,,,,,,,,,,,3.0,,,,,0.0,3.0,,,,1.0,,,15.0,,,,,
牛久市議会議員選挙（2007年04月22日投票）,牛久市議会議員選挙,茨城県,牛久市,20070422.0,2007.0,4.0,22.0,20070415.0,53.92,22.0,24.0,1.0909090909090908,62044.0,,,2613.0,任期満了,52.27,,,,牛久市議会議員選挙（2007年04月22日投票）,1.0,24.0,22.0,1.0909090909090908,0.0,0.0,0.0,0.2916666666666667,0.3181818181818182,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.041666666666666664,,,33050.0,6.0,58.458333333333336,7.21675808256188,40.0,54.75,58.5,63.0,76.0,58.59090909090909,7.51761017943318,40.0,54.25,59.5,63.0,76.0,,,,,,,,5487.0,,,,,1079.0,4108.0,,,,3205.0,,,18079.999999999996,,,,,1091.0,33050.0,,,,,,,,0.16602118003025718,,,,,0.03264750378214826,0.1242965204236006,,,,0.09697428139183056,,,0.5470499243570347,,,,,0.03301059001512859,1.0,,,,,,,,0.05534039334341906,,,,,0.03264750378214826,0.04143217347453353,,,,0.04848714069591528,,,0.03907499459693105,,,,,0.03301059001512859,,,,,,,,3.0,,,,,1.0,3.0,,,,2.0,,,14.0,,,,,1.0,,,,,,,,3.0,,,,,1.0,3.0,,,,2.0,,,12.0,,,,,1.0
牛久市議会議員選挙（2011年04月24日投票）,牛久市議会議員選挙,茨城県,牛久市,20110424.0,2011.0,4.0,24.0,20110417.0,45.98,22.0,23.0,1.0454545454545454,65224.0,,,3180.0,任期満了,53.92,,,,牛久市議会議員選挙（2011年04月24日投票）,1.0,23.0,22.0,1.0454545454545454,0.0,0.0,0.0,0.30434782608695654,0.3181818181818182,0.6086956521739131,0.30434782608695654,0.08695652173913043,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.594197848298261,0.3127072197036335,0.09309493199810541,0.04244270344987579,0.044672459957661934,0.046547465999052705,29558.0,6.0,,,,,,,,,,,,,,,,,,,,,1941.0,4755.0,,,,,1050.0,2955.0,,,,1780.0,,,17077.0,,,,,,29558.0,,,,,,,0.06566750118411259,0.1608701535963191,,,,,0.035523377765748695,0.09997293456932134,,,,0.06022058326003112,,,0.5777454496244672,,,,,,1.0,,,,,,,0.06566750118411259,0.05362338453210636,,,,,0.035523377765748695,0.033324311523107115,,,,0.06022058326003112,,,0.041267532116033366,,,,,,,,,,,,1.0,3.0,,,,,1.0,3.0,,,,1.0,,,14.0,,,,,,,,,,,,1.0,3.0,,,,,1.0,3.0,,,,1.0,,,13.0,,,,,
